% Edge sensor logfile normalized 'log_20240301_165400.910/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308445.1352 0 77 803 1000 674 123 0 0  0.0354
1709308445.1430 0 40 789 1000 682 124 0 0  0.0354
1709308445.1508 0 86 799 1000 694 141 0 0  0.0363
1709308445.1590 0 81 787 1000 684 133 0 0  0.0355
1709308445.1676 0 95 799 1000 684 131 0 0  0.0358
1709308445.1746 0 118 819 1000 697 146 0 0  0.0370
1709308445.1830 0 54 787 1000 690 133 0 0  0.0358
1709308445.1907 0 86 805 1000 684 118 0 0  0.0359
1709308445.1989 0 127 828 1000 705 142 0 0  0.0376
1709308445.2067 0 100 812 1000 707 137 0 0  0.0372
1709308445.2149 0 95 812 1000 695 133 0 0  0.0367
1709308445.2231 0 90 812 1000 695 131 0 0  0.0367
1709308445.2314 0 81 812 1000 704 133 0 0  0.0370
1709308445.2392 0 100 824 1000 714 139 0 0  0.0376
1709308445.2475 0 109 826 1000 714 139 0 0  0.0377
1709308445.2551 0 77 808 1000 700 139 0 0  0.0368
1709308445.2630 0 72 821 1000 712 154 0 0  0.0374
1709308445.2712 0 109 828 1000 710 144 0 0  0.0376
1709308445.2795 0 118 847 1000 719 141 0 0  0.0383
1709308445.2872 0 77 817 1000 705 137 0 0  0.0371
1709308445.2954 0 63 812 1000 699 142 0 0  0.0368
1709308445.3030 0 140 837 1000 714 147 0 0  0.0381
1709308445.3108 0 100 808 1000 689 139 0 0  0.0363
1709308445.3190 0 72 812 1000 684 113 0 0  0.0360
1709308445.3273 0 104 826 1000 702 144 0 0  0.0373
1709308445.3351 0 113 821 1000 697 134 0 0  0.0370
1709308445.3431 0 113 824 1000 694 136 0 0  0.0369
1709308445.3510 0 90 833 1000 704 136 0 0  0.0375
1709308445.3588 0 95 810 1000 692 126 0 0  0.0365
1709308445.3670 0 113 815 1000 699 133 0 0  0.0370
1709308445.3753 0 95 821 1000 707 142 0 0  0.0374
1709308445.3831 0 100 821 1000 689 124 0 0  0.0366
1709308445.3910 0 104 821 1000 695 118 0 0  0.0369
1709308445.3993 0 95 842 1000 690 131 0 0  0.0370
1709308445.4069 0 100 826 1000 680 123 0 0  0.0362
1709308445.4152 0 90 815 1000 679 126 0 0  0.0359
1709308445.4233 0 131 828 1000 695 123 0 0  0.0372
1709308445.4310 0 113 824 1000 682 110 0 0  0.0363
1709308445.4391 0 95 819 1000 679 118 0 0  0.0360
1709308445.4465 0 136 840 1000 687 136 0 0  0.0370
1709308445.4550 0 163 847 1000 679 119 0 0  0.0368
1709308445.4632 0 113 821 1000 666 128 0 0  0.0355
1709308445.4712 0 127 821 1000 664 106 0 0  0.0354
1709308445.4792 0 127 840 1000 671 114 0 0  0.0361
1709308445.4874 0 109 844 1000 674 106 0 0  0.0363
1709308445.4946 0 150 840 1000 669 105 0 0  0.0362
1709308445.5031 0 131 849 1000 669 98 0 0  0.0362
1709308445.5115 0 168 860 1000 662 103 0 0  0.0363
1709308445.5187 0 150 844 1000 652 98 0 0  0.0355
1709308445.5274 0 154 844 1000 662 103 0 0  0.0359
1709308445.5346 0 118 842 1000 652 105 0 0  0.0353
1709308445.5429 0 136 840 1000 657 108 0 0  0.0355
1709308445.5515 0 172 860 1000 667 108 0 0  0.0366
1709308445.5586 0 177 849 1000 664 110 0 0  0.0362
1709308445.5669 0 127 842 1000 652 91 0 0  0.0353
1709308445.5747 0 195 874 1000 666 105 0 0  0.0369
1709308445.5829 0 181 858 1000 661 105 0 0  0.0363
1709308445.5912 0 163 860 1000 657 101 0 0  0.0361
1709308445.5993 0 200 883 1000 659 87 0 0  0.0368
1709308445.6072 0 177 867 1000 654 96 0 0  0.0362
1709308445.6155 0 200 867 1000 656 95 0 0  0.0364
1709308445.6235 0 200 901 1000 664 105 0 0  0.0374
1709308445.6307 0 172 869 1000 651 103 0 0  0.0360
1709308445.6392 0 186 869 1000 647 106 0 0  0.0360
1709308445.6473 0 181 881 1000 672 100 0 0  0.0373
1709308445.6550 0 168 872 1000 651 80 0 0  0.0361
1709308445.6631 0 177 865 1000 656 85 0 0  0.0362
1709308445.6709 0 236 874 1000 654 85 0 0  0.0367
1709308445.6792 0 213 881 1000 654 90 0 0  0.0367
1709308445.6875 0 186 878 1000 651 82 0 0  0.0363
1709308445.6952 0 186 890 1000 639 73 0 0  0.0360
1709308445.7041 0 227 904 1000 651 72 0 0  0.0370
1709308445.7115 0 227 897 1000 644 88 0 0  0.0366
1709308445.7193 0 190 885 1000 641 88 0 0  0.0360
1709308445.7266 0 236 904 1000 647 82 0 0  0.0369
1709308445.7351 0 231 917 1000 633 85 0 0  0.0366
1709308445.7430 0 245 910 1000 638 67 0 0  0.0368
1709308445.7507 0 231 922 1000 654 91 0 0  0.0375
1709308445.7589 0 218 910 1000 636 77 0 0  0.0365
1709308445.7667 0 263 922 1000 639 78 0 0  0.0372
1709308445.7749 0 254 938 1000 642 75 0 0  0.0375
1709308445.7834 0 227 922 1000 639 68 0 0  0.0369
1709308445.7913 0 263 938 1000 646 80 0 0  0.0377
1709308445.7992 0 277 949 1000 654 90 0 0  0.0384
1709308445.8070 0 268 945 1000 634 72 0 0  0.0374
1709308445.8148 0 272 931 1000 621 75 0 0  0.0367
1709308445.8231 0 268 949 1000 631 77 0 0  0.0373
1709308445.8313 0 254 938 1000 628 75 0 0  0.0369
1709308445.8390 0 245 931 1000 626 65 0 0  0.0367
1709308445.8472 0 250 938 1000 634 73 0 0  0.0371
1709308445.8549 0 286 940 1000 644 70 0 0  0.0379
1709308445.8628 0 250 929 1000 638 75 0 0  0.0371
1709308445.8710 0 277 938 1000 642 78 0 0  0.0377
1709308445.8794 0 263 956 1000 646 83 0 0  0.0380
1709308445.8870 0 268 945 1000 644 77 0 0  0.0378
1709308445.8955 0 304 968 1000 646 75 0 0  0.0386
1709308445.9033 0 295 958 1000 647 73 0 0  0.0384
1709308445.9110 0 300 949 1000 639 75 0 0  0.0380
1709308445.9191 0 268 952 1000 647 77 0 0  0.0380
1709308445.9275 0 272 979 1000 651 82 0 0  0.0386
1709308445.9351 0 295 958 1000 647 72 0 0  0.0384
1709308445.9433 0 286 949 1000 647 75 0 0  0.0382
1709308445.9511 0 277 972 1000 659 70 0 0  0.0389
1709308445.9590 0 295 968 1000 666 90 0 0  0.0394
1709308445.9672 0 263 968 1000 669 77 0 0  0.0392
1709308445.9753 0 268 970 1000 685 91 0 0  0.0401
1709308445.9832 0 250 961 1000 687 88 0 0  0.0399
1709308445.9914 0 277 974 1000 689 85 0 0  0.0404
1709308445.9986 0 309 1000 1000 704 105 0 0  0.0418
1709308446.0070 0 254 977 1000 695 93 0 0  0.0406
1709308446.0152 0 309 1000 1000 700 95 0 0  0.0417
1709308446.0233 0 300 1000 1000 714 93 0 0  0.0420
1709308446.0311 0 304 1000 1000 702 100 0 0  0.0417
1709308446.0393 0 268 1000 1000 700 103 0 0  0.0413
1709308446.0465 0 318 1000 1000 709 105 0 0  0.0421
1709308446.0550 0 250 993 1000 695 103 0 0  0.0408
1709308446.0631 0 300 986 1000 702 95 0 0  0.0415
1709308446.0714 0 268 977 1000 695 105 0 0  0.0407
1709308446.0792 0 300 988 1000 704 113 0 0  0.0416
1709308446.0874 0 254 974 1000 694 111 0 0  0.0405
1709308446.0946 0 240 965 1000 684 83 0 0  0.0397
1709308446.1032 0 263 979 1000 700 105 0 0  0.0410
1709308446.1113 0 250 981 1000 697 106 0 0  0.0407
1709308446.1195 0 204 940 1000 680 82 0 0  0.0388
1709308446.1273 0 204 938 1000 684 90 0 0  0.0390
1709308446.1355 0 177 908 1000 666 85 0 0  0.0374
1709308446.1427 0 136 878 1000 661 78 0 0  0.0364
1709308446.1512 0 104 874 1000 664 80 0 0  0.0363
1709308446.1594 0 54 821 1000 638 49 0 0  0.0341
1709308446.1665 0 68 815 1000 641 57 0 0  0.0341
1709308446.1755 0 59 817 1000 644 77 0 0  0.0342
1709308446.1827 0 22 789 1000 624 52 0 0  0.0328
1709308446.1909 0 9 780 1000 618 52 0 0  0.0324
1709308446.1985 0 22 796 1000 633 50 0 0  0.0333
1709308446.2074 0 27 796 1000 639 49 0 0  0.0335
1709308446.2146 0 22 796 1000 638 57 0 0  0.0335
1709308446.2234 0 31 803 1000 647 47 0 0  0.0340
1709308446.2306 0 0 799 1000 631 78 0 0  0.0332
1709308446.2390 0 0 796 1000 638 55 0 0  0.0334
1709308446.2468 0 0 801 1000 638 45 0 0  0.0335
1709308446.2547 0 0 785 1000 641 44 0 0  0.0333
1709308446.2634 0 0 792 1000 642 67 0 0  0.0335
1709308446.2706 0 0 789 1000 638 64 0 0  0.0333
1709308446.2791 0 18 794 1000 657 65 0 0  0.0342
1709308446.2875 0 0 764 1000 656 50 0 0  0.0335
1709308446.2954 0 0 771 1000 647 67 0 0  0.0333
1709308446.3035 0 0 776 1000 654 65 0 0  0.0337
1709308446.3110 0 0 753 1000 638 67 0 0  0.0326
1709308446.3189 0 36 771 1000 641 67 0 0  0.0331
1709308446.3271 0 9 773 1000 647 70 0 0  0.0333
1709308446.3354 0 0 776 1000 646 62 0 0  0.0333
1709308446.3433 0 0 767 1000 646 73 0 0  0.0332
1709308446.3512 0 0 783 1000 657 68 0 0  0.0340
1709308446.3594 0 0 769 1000 656 77 0 0  0.0336
1709308446.3671 0 0 755 1000 647 77 0 0  0.0330
1709308446.3753 0 0 746 1000 652 68 0 0  0.0330
1709308446.3832 0 0 737 1000 652 72 0 0  0.0328
1709308446.3909 0 0 744 1000 649 73 0 0  0.0328
1709308446.3990 0 0 753 1000 647 68 0 0  0.0329
1709308446.4067 0 0 732 1000 646 70 0 0  0.0324
1709308446.4155 0 0 746 1000 639 65 0 0  0.0324
1709308446.4234 0 0 769 1000 659 75 0 0  0.0338
1709308446.4305 0 0 746 1000 644 62 0 0  0.0326
1709308446.4393 0 0 744 1000 639 64 0 0  0.0324
1709308446.4474 0 0 783 1000 657 72 0 0  0.0340
1709308446.4552 0 4 785 1000 639 57 0 0  0.0333
1709308446.4630 0 13 815 1000 644 55 0 0  0.0340
1709308446.4706 0 4 821 1000 644 57 0 0  0.0341
1709308446.4788 0 40 849 1000 662 50 0 0  0.0355
1709308446.4865 0 68 869 1000 671 65 0 0  0.0364
1709308446.4949 0 77 881 1000 685 65 0 0  0.0373
1709308446.5028 0 113 917 1000 704 73 0 0  0.0390
1709308446.5108 0 122 938 1000 728 77 0 0  0.0400
1709308446.5188 0 145 958 1000 735 87 0 0  0.0407
1709308446.5270 0 250 1000 1000 733 88 0 0  0.0420
1709308446.5349 0 240 1000 1000 723 77 0 0  0.0417
1709308446.5434 0 263 1000 1000 733 90 0 0  0.0421
1709308446.5516 0 340 1000 1000 752 96 0 0  0.0434
1709308446.5599 0 322 1000 1000 743 95 0 0  0.0430
1709308446.5669 0 395 1000 1000 757 113 0 0  0.0443
1709308446.5754 0 468 1000 1000 795 152 0 0  0.0465
1709308446.5829 0 481 1000 1000 801 152 0 0  0.0469
1709308446.5912 0 527 1000 1000 823 149 0 0  0.0483
1709308446.5996 0 568 1000 1000 847 205 0 0  0.0501
1709308446.6083 0 618 1000 1000 852 221 0 0  0.0519
1709308446.6153 0 695 1000 1000 874 252 0 0  0.0559
1709308446.6232 0 740 1000 1000 897 272 0 0  0.0578
1709308446.6308 0 750 1000 1000 909 290 0 0  0.0584
1709308446.6386 0 740 1000 1000 938 323 0 0  0.0590
1709308446.6467 0 804 1000 1000 976 346 0 0  0.0612
1709308446.6549 0 836 1000 1000 983 385 0 0  0.0623
1709308446.6630 0 859 1000 1000 1000 413 0 0  0.0634
1709308446.6712 0 940 1000 1000 1000 451 0 0  0.0652
1709308446.6789 0 972 1000 1000 1000 495 0 0  0.0664
1709308446.6871 0 1000 1000 1000 1000 520 0 0  0.0673
1709308446.6950 0 1000 1000 1000 1000 548 28 0  0.0679
1709308446.7031 0 1000 1000 1000 1000 591 59 0  0.0691
1709308446.7116 0 1000 1000 1000 1000 599 82 0  0.0694
1709308446.7191 0 1000 1000 1000 1000 637 98 0  0.0707
1709308446.7269 0 1000 1000 1000 1000 676 143 0  0.0724
1709308446.7351 0 1000 1000 1000 1000 709 171 0  0.0740
1709308446.7433 0 1000 1000 1000 1000 735 217 0  0.0749
1709308446.7508 0 1000 1000 1000 1000 793 256 0  0.0767
1709308446.7591 0 1000 1000 1000 1000 821 291 0  0.0776
1709308446.7674 0 1000 1000 1000 1000 853 359 0  0.0790
1709308446.7753 0 968 1000 1000 1000 911 414 0  0.0806
1709308446.7834 0 945 1000 1000 1000 939 473 0  0.0818
1709308446.7912 0 840 1000 1000 1000 967 522 32  0.0817
1709308446.7990 0 822 1000 1000 1000 983 568 77  0.0828
1709308446.8068 0 768 1000 1000 1000 952 621 137  0.0831
1709308446.8150 0 677 1000 1000 960 917 654 182  0.0815
1709308446.8229 0 745 1000 1000 922 903 731 284  0.0879
1709308446.8311 0 681 1000 1000 861 844 766 323  0.0872
1709308446.8394 0 600 1000 1000 824 812 814 374  0.0859
1709308446.8475 0 595 1000 1000 804 791 868 476  0.0886
1709308446.8554 0 545 1000 1000 758 745 884 531  0.0888
1709308446.8627 0 504 1000 1000 720 697 878 578  0.0891
1709308446.8715 0 459 1000 1000 684 640 882 621  0.0900
1709308446.8795 0 436 1000 1000 651 597 873 666  0.0920
1709308446.8868 0 404 977 1000 619 548 845 680  0.0919
1709308446.8950 0 409 977 1000 590 499 810 701  0.0941
1709308446.9034 0 363 972 1000 575 471 784 730  0.0934
1709308446.9108 0 354 963 1000 570 426 749 746  0.0931
1709308446.9187 0 322 958 1000 570 390 717 744  0.0927
1709308446.9270 0 345 977 1000 571 361 696 768  0.0932
1709308446.9355 0 295 945 1000 560 316 635 746  0.0922
1709308446.9435 0 250 931 1000 566 282 608 754  0.0915
1709308446.9506 0 281 952 1000 573 272 596 770  0.0922
1709308446.9590 0 268 936 1000 561 241 547 738  0.0918
1709308446.9668 0 218 908 1000 558 215 505 717  0.0909
1709308446.9748 0 222 933 1000 576 211 501 738  0.0913
1709308446.9833 0 209 904 1000 565 193 478 715  0.0907
1709308446.9911 0 195 913 1000 565 185 473 707  0.0908
1709308446.9994 0 209 924 1000 566 187 478 723  0.0911
1709308447.0074 0 209 904 1000 563 178 471 701  0.0907
1709308447.0153 0 231 913 1000 568 180 473 709  0.0911
1709308447.0226 0 209 926 1000 568 172 475 721  0.0911
1709308447.0309 0 204 908 1000 557 172 461 689  0.0338
1709308447.0388 0 240 913 1000 561 180 477 707  0.0911
1709308447.0471 0 231 917 1000 576 193 484 732  0.0911
1709308447.0549 0 195 908 1000 560 195 480 711  0.0907
1709308447.0628 0 204 901 1000 558 200 487 711  0.0907
1709308447.0712 0 204 899 1000 558 206 496 709  0.0906
1709308447.0794 0 250 926 1000 575 228 519 750  0.0914
1709308447.0872 0 227 920 1000 561 218 517 730  0.0912
1709308447.0953 0 227 915 1000 553 220 517 719  0.0911
1709308447.1028 0 259 933 1000 566 238 531 744  0.0916
1709308447.1105 0 222 917 1000 552 218 528 725  0.0911
1709308447.1188 0 250 931 1000 565 228 536 730  0.0915
1709308447.1270 0 254 926 1000 561 228 538 742  0.0915
1709308447.1347 0 227 915 1000 558 233 531 728  0.0911
1709308447.1437 0 259 920 1000 566 233 529 732  0.0914
1709308447.1515 0 231 929 1000 563 221 526 732  0.0913
1709308447.1590 0 218 908 1000 561 224 514 728  0.0909
1709308447.1674 0 227 929 1000 575 234 536 734  0.0913
1709308447.1747 0 250 922 1000 576 229 528 734  0.0914
1709308447.1826 0 218 924 1000 563 229 521 732  0.0912
1709308447.1908 0 245 920 1000 560 226 522 728  0.0913
1709308447.1991 0 240 952 1000 573 226 533 744  0.0918
1709308447.2066 0 245 924 1000 561 221 528 730  0.0914
1709308447.2149 0 227 926 1000 545 220 512 717  0.0913
1709308447.2233 0 245 931 1000 565 223 526 754  0.0915
1709308447.2313 0 231 920 1000 568 221 519 732  0.0912
1709308447.2392 0 213 910 1000 557 210 498 711  0.0909
1709308447.2474 0 236 924 1000 566 213 517 730  0.0913
1709308447.2548 0 245 931 1000 568 205 503 719  0.0915
1709308447.2629 0 209 904 1000 563 205 498 721  0.0907
1709308447.2712 0 227 920 1000 565 211 505 715  0.0912
1709308447.2787 0 218 915 1000 568 211 508 732  0.0910
1709308447.2870 0 250 910 1000 561 211 514 713  0.0912
1709308447.2950 0 245 926 1000 565 215 510 725  0.0914
1709308447.3026 0 231 926 1000 565 213 514 738  0.0913
1709308447.3109 0 222 901 1000 557 208 507 713  0.0908
1709308447.3192 0 236 915 1000 555 211 501 709  0.0911
1709308447.3269 0 245 931 1000 568 220 515 750  0.0915
1709308447.3353 0 236 910 1000 571 218 517 721  0.0911
1709308447.3428 0 218 908 1000 558 206 498 715  0.0909
1709308447.3505 0 250 931 1000 568 218 515 746  0.0915
1709308447.3589 0 236 917 1000 570 221 508 725  0.0912
1709308447.3672 0 218 922 1000 563 213 507 713  0.0911
1709308447.3749 0 245 920 1000 570 223 510 732  0.0913
1709308447.3833 0 218 924 1000 561 215 514 725  0.0912
1709308447.3905 0 231 922 1000 561 229 517 707  0.0912
1709308447.3986 0 245 929 1000 563 223 526 744  0.0915
1709308447.4066 0 204 908 1000 548 208 512 723  0.0908
1709308447.4149 0 227 920 1000 561 223 517 717  0.0912
1709308447.4228 0 240 929 1000 575 226 524 748  0.0914
1709308447.4311 0 195 908 1000 558 215 501 715  0.0907
1709308447.4395 0 213 910 1000 565 215 514 715  0.0909
1709308447.4473 0 236 933 1000 575 221 531 738  0.0914
1709308447.4552 0 250 917 1000 565 215 512 715  0.0913
1709308447.4633 0 231 917 1000 557 220 510 721  0.0911
1709308447.4710 0 200 915 1000 558 205 512 713  0.0909
1709308447.4794 0 268 936 1000 576 224 522 748  0.0918
1709308447.4867 0 240 924 1000 558 215 517 723  0.0913
1709308447.4945 0 227 924 1000 555 211 505 728  0.0912
1709308447.5032 0 254 942 1000 570 224 524 746  0.0917
1709308447.5105 0 204 908 1000 557 215 514 719  0.0908
1709308447.5194 0 231 922 1000 563 210 508 715  0.0912
1709308447.5266 0 231 926 1000 568 218 519 742  0.0913
1709308447.5349 0 209 904 1000 561 211 500 717  0.0907
1709308447.5428 0 254 929 1000 565 226 510 719  0.0915
1709308447.5506 0 254 936 1000 561 213 508 736  0.0916
1709308447.5585 0 222 908 1000 557 205 496 715  0.0909
1709308447.5675 0 218 920 1000 555 203 498 719  0.0911
1709308447.5747 0 222 938 1000 563 215 507 740  0.0914
1709308447.5830 0 222 920 1000 557 203 494 715  0.0911
1709308447.5908 0 204 920 1000 557 197 494 715  0.0910
1709308447.5991 0 231 924 1000 570 205 498 723  0.0913
1709308447.6070 0 204 920 1000 557 201 491 715  0.0910
1709308447.6148 0 231 917 1000 558 198 484 701  0.0911
1709308447.6230 0 213 906 1000 558 197 489 715  0.0908
1709308447.6313 0 254 915 1000 558 205 484 715  0.0913
1709308447.6389 0 231 924 1000 557 193 482 707  0.0913
1709308447.6472 0 227 929 1000 558 201 494 730  0.0913
1709308447.6551 0 250 926 1000 560 200 489 709  0.0914
1709308447.6630 0 227 904 1000 557 188 478 705  0.0909
1709308447.6713 0 259 926 1000 561 203 489 711  0.0915
1709308447.6787 0 227 920 1000 560 195 489 717  0.0912
1709308447.6868 0 200 908 1000 542 175 478 689  0.0334
1709308447.6951 0 227 910 1000 558 187 480 707  0.0910
1709308447.7029 0 245 926 1000 566 192 478 723  0.0914
1709308447.7109 0 213 915 1000 561 192 485 707  0.0910
1709308447.7193 0 218 913 1000 557 185 478 705  0.0910
1709308447.7276 0 222 917 1000 566 190 482 723  0.0911
1709308447.7352 0 227 904 1000 555 197 468 707  0.0909
1709308447.7426 0 227 917 1000 555 193 475 693  0.0341
1709308447.7505 0 227 926 1000 565 200 491 723  0.0913
1709308447.7595 0 231 920 1000 566 203 489 717  0.0912
1709308447.7667 0 236 917 1000 555 188 480 707  0.0912
1709308447.7751 0 222 922 1000 557 198 496 723  0.0912
1709308447.7830 0 218 904 1000 555 193 482 715  0.0908
1709308447.7912 0 227 917 1000 558 203 477 705  0.0911
1709308447.7995 0 231 931 1000 565 208 500 734  0.0914
1709308447.8070 0 204 901 1000 552 190 484 707  0.0907
1709308447.8152 0 236 908 1000 563 198 475 705  0.0910
1709308447.8233 0 259 938 1000 573 200 492 732  0.0917
1709308447.8313 0 213 908 1000 553 178 475 701  0.0908
1709308447.8385 0 222 906 1000 557 180 471 701  0.0909
1709308447.8467 0 259 929 1000 570 201 494 738  0.0916
1709308447.8554 0 231 922 1000 557 190 487 709  0.0912
1709308447.8636 0 209 908 1000 560 193 478 703  0.0908
1709308447.8710 0 190 908 1000 552 185 473 693  0.0336
1709308447.8789 0 218 936 1000 565 198 489 728  0.0913
1709308447.8872 0 231 915 1000 555 187 484 719  0.0911
1709308447.8954 0 218 913 1000 553 188 475 699  0.0339
1709308447.9028 0 236 929 1000 565 201 482 734  0.0914
1709308447.9108 0 222 906 1000 558 200 484 715  0.0909
1709308447.9191 0 250 920 1000 560 187 482 705  0.0913
1709308447.9269 0 250 929 1000 560 193 503 736  0.0915
1709308447.9351 0 177 904 1000 548 192 477 711  0.0905
1709308447.9434 0 254 920 1000 552 190 478 711  0.0914
1709308447.9508 0 254 938 1000 565 201 492 730  0.0917
1709308447.9588 0 195 906 1000 557 188 477 707  0.0907
1709308447.9671 0 209 920 1000 563 195 484 705  0.0910
1709308447.9756 0 250 931 1000 568 197 494 734  0.0915
1709308447.9827 0 218 908 1000 558 198 482 707  0.0909
1709308447.9909 0 222 924 1000 557 188 477 705  0.0912
1709308447.9985 0 177 915 1000 557 195 487 730  0.0907
1709308448.0074 0 227 913 1000 563 201 484 719  0.0910
1709308448.0146 0 250 924 1000 565 195 478 707  0.0914
1709308448.0235 0 222 924 1000 568 200 489 728  0.0912
1709308448.0306 0 218 904 1000 557 193 484 711  0.0908
1709308448.0389 0 236 922 1000 557 197 487 709  0.0913
1709308448.0475 0 236 924 1000 565 193 491 728  0.0913
1709308448.0553 0 231 917 1000 560 193 487 701  0.0911
1709308448.0626 0 200 892 1000 555 185 477 709  0.0905
1709308448.0714 0 245 940 1000 563 206 491 721  0.0916
1709308448.0786 0 250 936 1000 563 200 492 725  0.0916
1709308448.0869 0 209 897 1000 548 182 470 693  0.0334
1709308448.0947 0 250 920 1000 563 193 478 719  0.0913
1709308448.1028 0 259 936 1000 573 200 500 742  0.0917
1709308448.1114 0 236 910 1000 558 195 478 709  0.0911
1709308448.1193 0 240 920 1000 558 198 484 705  0.0913
1709308448.1265 0 218 929 1000 570 193 482 728  0.0912
1709308448.1347 0 240 926 1000 561 205 494 715  0.0914
1709308448.1426 0 227 910 1000 558 190 482 699  0.0340
1709308448.1507 0 227 926 1000 560 193 491 721  0.0913
1709308448.1593 0 218 908 1000 558 197 485 715  0.0909
1709308448.1672 0 236 917 1000 561 183 482 701  0.0912
1709308448.1755 0 236 926 1000 561 200 489 723  0.0913
1709308448.1827 0 227 904 1000 563 195 478 723  0.0909
1709308448.1908 0 227 915 1000 561 188 478 713  0.0911
1709308448.1992 0 240 933 1000 571 197 487 736  0.0915
1709308448.2073 0 231 904 1000 558 195 480 713  0.0909
1709308448.2152 0 213 908 1000 558 177 482 697  0.0339
1709308448.2235 0 250 926 1000 571 201 503 740  0.0914
1709308448.2307 0 231 917 1000 565 200 485 717  0.0911
1709308448.2388 0 231 922 1000 563 188 478 713  0.0912
1709308448.2472 0 227 924 1000 561 198 489 723  0.0912
1709308448.2553 0 240 922 1000 553 185 482 711  0.0913
1709308448.2632 0 236 910 1000 568 206 489 711  0.0911
1709308448.2715 0 245 917 1000 557 193 482 705  0.0913
1709308448.2789 0 245 929 1000 571 203 491 736  0.0915
1709308448.2868 0 222 910 1000 571 206 487 719  0.0909
1709308448.2952 0 236 922 1000 557 188 477 701  0.0913
1709308448.3031 0 272 926 1000 568 193 492 730  0.0916
1709308448.3111 0 209 910 1000 560 195 482 709  0.0908
1709308448.3195 0 218 920 1000 558 201 485 707  0.0911
1709308448.3269 0 245 933 1000 565 201 491 730  0.0915
1709308448.3348 0 231 910 1000 548 192 482 697  0.0338
1709308448.3431 0 250 915 1000 557 195 482 705  0.0913
1709308448.3514 0 245 933 1000 571 213 496 728  0.0915
1709308448.3592 0 227 908 1000 558 192 484 703  0.0910
1709308448.3665 0 250 920 1000 558 185 480 709  0.0913
1709308448.3749 0 250 922 1000 575 205 494 738  0.0914
1709308448.3829 0 213 908 1000 560 198 489 707  0.0908
1709308448.3912 0 227 922 1000 560 192 480 711  0.0912
1709308448.3987 0 227 924 1000 568 198 485 721  0.0912
1709308448.4069 0 240 913 1000 557 192 487 717  0.0911
1709308448.4150 0 268 924 1000 565 203 484 715  0.0916
1709308448.4232 0 227 929 1000 565 193 494 725  0.0913
1709308448.4310 0 213 910 1000 557 192 482 721  0.0909
1709308448.4393 0 231 924 1000 561 195 480 711  0.0913
1709308448.4466 0 254 931 1000 568 201 494 740  0.0916
1709308448.4546 0 231 920 1000 557 195 480 707  0.0912
1709308448.4631 0 204 910 1000 553 195 487 699  0.0337
1709308448.4709 0 245 922 1000 557 188 482 703  0.0913
1709308448.4788 0 250 938 1000 570 203 498 736  0.0916
1709308448.4870 0 213 910 1000 560 190 478 707  0.0909
1709308448.4951 0 222 913 1000 553 185 478 699  0.0339
1709308448.5030 0 245 929 1000 560 203 492 725  0.0915
1709308448.5113 0 231 917 1000 553 192 489 709  0.0911
