% Edge sensor logfile normalized 'log_20240301_170943.427/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309395.4436 0 0 0 614 963 599 73 0  0.0253
1709309395.4518 0 0 0 617 963 596 71 0  0.0253
1709309395.4594 0 0 0 617 961 615 77 0  0.0259
1709309395.4671 0 0 0 612 950 605 70 0  0.0251
1709309395.4758 0 0 0 595 952 610 92 0  0.0247
1709309395.4834 0 0 0 606 961 615 89 0  0.0255
1709309395.4909 0 0 0 595 947 594 70 0  0.0240
1709309395.4997 0 0 0 606 963 620 85 0  0.0258
1709309395.5073 0 0 0 601 960 617 77 0  0.0254
1709309395.5151 0 0 0 612 947 577 70 0  0.0241
1709309395.5238 0 0 9 656 976 579 57 0  0.0267
1709309395.5314 0 0 27 683 1000 589 36 0  0.0287
1709309395.5392 0 0 63 729 1000 584 33 0  0.0303
1709309395.5474 0 0 73 758 1000 571 19 0  0.0306
1709309395.5554 0 0 109 762 1000 522 0 0  0.0295
1709309395.5633 0 0 155 791 1000 489 0 0  0.0297
1709309395.5709 0 0 173 813 981 461 0 0  0.0294
1709309395.5795 0 0 194 831 980 444 0 0  0.0296
1709309395.5872 0 0 244 864 981 433 0 0  0.0305
1709309395.5954 0 0 269 890 947 385 0 0  0.0299
1709309395.6031 0 0 319 934 938 380 0 0  0.0310
1709309395.6108 0 0 356 957 909 333 0 0  0.0307
1709309395.6195 0 0 374 981 869 300 0 0  0.0302
1709309395.6269 0 0 449 1000 867 285 0 0  0.0314
1709309395.6357 0 0 504 1000 854 266 0 0  0.0320
1709309395.6432 0 0 527 1000 814 224 0 0  0.0313
1709309395.6516 0 0 584 1000 790 185 0 0  0.0321
1709309395.6592 0 0 623 1000 765 172 0 0  0.0327
1709309395.6677 0 0 675 1000 750 144 0 0  0.0344
1709309395.6754 0 0 726 1000 720 116 0 0  0.0355
1709309395.6831 0 0 767 1000 679 82 0 0  0.0347
1709309395.6917 0 0 824 1000 642 62 0 0  0.0341
1709309395.6990 0 154 881 1000 591 29 0 0  0.0340
1709309395.7078 0 200 917 1000 548 0 0 0  0.0337
1709309395.7152 0 295 958 1000 510 0 0 0  0.0343
1709309395.7229 0 422 1000 1000 484 0 0 0  0.0360
1709309395.7317 0 577 1000 1000 447 0 0 0  0.0386
1709309395.7392 0 718 1000 1000 370 0 0 0  0.0429
1709309395.7475 0 900 1000 1000 337 0 0 0  0.0459
1709309395.7560 0 1000 1000 1000 325 0 0 0  0.0470
1709309395.7636 0 1000 1000 943 292 0 0 0  0.0458
1709309395.7713 0 1000 1000 884 241 0 0 0  0.0443
1709309395.7790 0 1000 1000 840 208 0 0 0  0.0432
1709309395.7877 0 1000 1000 802 168 0 0 0  0.0422
1709309395.7960 0 1000 1000 786 147 0 0 0  0.0417
1709309395.8034 0 1000 1000 760 130 0 0 0  0.0411
1709309395.8109 0 1000 1000 718 109 0 0 0  0.0399
1709309395.8197 10 1000 1000 689 76 0 0 0  0.0389
1709309395.8273 163 1000 1000 672 51 0 0 0  0.0390
1709309395.8349 217 1000 1000 647 39 0 0 0  0.0383
1709309395.8437 260 1000 1000 608 13 0 0 0  0.0372
1709309395.8518 391 1000 1000 577 11 0 0 0  0.0377
1709309395.8594 434 1000 1000 583 8 0 0 0  0.0386
1709309395.8671 391 1000 1000 563 0 0 0 0  0.0374
1709309395.8758 358 1000 1000 574 0 0 0 0  0.0372
1709309395.8834 423 1000 1000 568 0 0 0 0  0.0380
1709309395.8908 391 1000 1000 550 0 0 0 0  0.0370
1709309395.8992 423 1000 1000 563 0 0 0 0  0.0378
1709309395.9068 293 1000 1000 550 0 0 0 0  0.0358
1709309395.9156 304 1000 1000 535 0 0 0 0  0.0356
1709309395.9233 369 1000 1000 583 1 0 0 0  0.0376
1709309395.9309 239 1000 1000 592 14 0 0 0  0.0365
1709309395.9390 130 1000 1000 606 38 0 0 0  0.0361
1709309395.9474 141 1000 1000 654 46 0 0 0  0.0380
1709309395.9549 54 1000 1000 650 47 0 0 0  0.0373
1709309395.9628 10 1000 1000 665 69 0 0 0  0.0377
1709309395.9716 0 1000 1000 680 94 0 0 0  0.0384
1709309395.9791 0 1000 1000 736 127 0 0 0  0.0404
1709309395.9877 0 1000 1000 778 147 0 0 0  0.0415
1709309395.9960 0 1000 1000 786 157 0 0 0  0.0418
1709309396.0035 0 1000 1000 813 186 0 0 0  0.0425
1709309396.0112 0 1000 1000 819 201 0 0 0  0.0427
1709309396.0189 0 1000 1000 839 219 0 0 0  0.0433
1709309396.0273 0 959 1000 890 272 0 0 0  0.0442
1709309396.0349 0 890 1000 906 307 0 0 0  0.0438
1709309396.0437 0 804 1000 948 337 0 0 0  0.0435
1709309396.0508 0 754 1000 1000 376 0 0 0  0.0438
1709309396.0595 0 600 1000 1000 416 0 0 0  0.0388
1709309396.0672 0 495 1000 1000 466 0 0 0  0.0370
1709309396.0756 0 377 997 1000 507 0 0 0  0.0358
1709309396.0833 0 290 938 1000 547 0 0 0  0.0348
1709309396.0910 0 177 876 1000 580 16 0 0  0.0337
1709309396.0993 0 81 831 1000 642 62 0 0  0.0345
1709309396.1070 0 0 773 1000 684 93 0 0  0.0350
1709309396.1166 0 0 735 1000 705 111 0 0  0.0352
1709309396.1231 0 0 696 1000 735 141 0 0  0.0351
1709309396.1309 0 0 673 1000 776 167 0 0  0.0350
1709309396.1397 0 0 630 1000 798 210 0 0  0.0339
1709309396.1468 0 0 573 1000 819 221 0 0  0.0326
1709309396.1557 0 0 504 1000 838 239 0 0  0.0315
1709309396.1636 0 0 456 1000 876 269 0 0  0.0316
1709309396.1711 0 0 429 1000 894 297 0 0  0.0317
1709309396.1789 0 0 385 976 907 300 0 0  0.0310
1709309396.1876 0 0 337 921 912 330 0 0  0.0299
1709309396.1959 0 0 280 890 935 357 0 0  0.0295
1709309396.2037 0 0 280 882 948 372 0 0  0.0297
1709309396.2113 0 0 260 882 950 387 0 0  0.0298
1709309396.2190 0 0 253 864 950 395 0 0  0.0295
1709309396.2270 0 0 221 837 971 433 0 0  0.0296
1709309396.2349 0 0 214 837 975 431 0 0  0.0296
1709309396.2437 0 0 212 828 958 431 0 0  0.0291
1709309396.2512 0 0 194 822 960 425 0 0  0.0288
1709309396.2592 0 0 196 817 953 436 0 0  0.0288
1709309396.2668 0 0 191 811 927 413 0 0  0.0278
1709309396.2748 0 0 207 822 938 413 0 0  0.0283
1709309396.2838 0 0 221 826 937 408 0 0  0.0284
1709309396.2915 0 0 219 835 933 400 0 0  0.0284
1709309396.2992 0 0 264 890 955 402 0 0  0.0303
1709309396.3071 0 0 292 906 940 376 0 0  0.0302
1709309396.3148 0 0 317 928 922 344 0 0  0.0301
1709309396.3237 0 0 342 950 910 348 0 0  0.0306
1709309396.3316 0 0 351 939 884 326 0 0  0.0298
1709309396.3392 0 0 353 941 876 321 0 0  0.0296
1709309396.3477 0 0 399 979 872 298 0 0  0.0305
1709309396.3555 0 0 433 1000 844 261 0 0  0.0304
1709309396.3632 0 0 461 1000 829 251 0 0  0.0305
1709309396.3709 0 0 484 1000 800 234 0 0  0.0301
1709309396.3797 0 0 566 1000 795 220 0 0  0.0318
1709309396.3870 0 0 616 1000 786 187 0 0  0.0330
1709309396.3953 0 0 636 1000 750 169 0 0  0.0327
1709309396.4030 0 0 696 1000 737 136 0 0  0.0351
1709309396.4118 0 0 719 1000 707 113 0 0  0.0349
1709309396.4195 0 0 753 1000 666 80 0 0  0.0337
1709309396.4272 0 13 824 1000 636 52 0 0  0.0339
1709309396.4356 0 100 883 1000 583 19 0 0  0.0335
1709309396.4430 0 209 947 1000 568 0 0 0  0.0348
1709309396.4513 0 327 1000 1000 555 0 0 0  0.0363
1709309396.4589 0 418 1000 1000 497 0 0 0  0.0362
1709309396.4676 0 554 1000 1000 451 0 0 0  0.0380
1709309396.4761 0 672 1000 1000 401 0 0 0  0.0414
1709309396.4837 0 804 1000 1000 361 0 0 0  0.0446
1709309396.4913 0 918 1000 946 319 0 0 0  0.0451
1709309396.4997 0 1000 1000 915 279 0 0 0  0.0452
1709309396.5075 0 1000 1000 890 242 0 0 0  0.0445
1709309396.5154 0 1000 1000 846 204 0 0 0  0.0433
1709309396.5231 0 1000 1000 815 178 0 0 0  0.0425
1709309396.5308 0 1000 1000 784 158 0 0 0  0.0417
1709309396.5398 0 1000 1000 749 122 0 0 0  0.0408
1709309396.5471 97 1000 1000 718 104 0 0 0  0.0405
1709309396.5548 184 1000 1000 656 71 0 0 0  0.0384
1709309396.5635 217 1000 1000 659 28 0 0 0  0.0388
1709309396.5713 423 1000 1000 585 6 0 0 0  0.0384
1709309396.5789 663 1000 1000 546 0 0 0 0  0.0437
1709309396.5868 815 1000 1000 491 0 0 0 0  0.0444
1709309396.5953 989 1000 1000 449 0 0 0 0  0.0436
1709309396.6029 1000 1000 1000 407 0 0 0 0  0.0430
1709309396.6115 1000 1000 1000 429 0 0 0 0  0.0433
1709309396.6192 1000 1000 1000 382 0 0 0 0  0.0426
1709309396.6268 1000 1000 1000 367 0 0 0 0  0.0424
1709309396.6356 1000 1000 1000 367 0 0 0 0  0.0424
1709309396.6433 1000 1000 1000 336 0 0 0 0  0.0420
1709309396.6515 1000 1000 1000 314 0 0 0 0  0.0418
1709309396.6591 1000 1000 1000 310 0 0 0 0  0.0417
1709309396.6678 1000 1000 1000 287 0 0 0 0  0.0415
1709309396.6754 1000 1000 1000 314 0 0 0 0  0.0418
1709309396.6831 1000 1000 1000 318 0 0 0 0  0.0418
1709309396.6912 1000 1000 1000 305 0 0 0 0  0.0417
1709309396.6994 1000 1000 1000 310 0 0 0 0  0.0417
1709309396.7068 1000 1000 1000 327 0 0 0 0  0.0419
1709309396.7155 1000 1000 1000 338 0 0 0 0  0.0421
1709309396.7231 1000 1000 1000 345 0 0 0 0  0.0421
1709309396.7308 1000 1000 1000 349 0 0 0 0  0.0422
1709309396.7396 1000 1000 1000 347 0 0 0 0  0.0422
1709309396.7476 1000 1000 1000 371 0 0 0 0  0.0425
1709309396.7553 1000 1000 1000 380 0 0 0 0  0.0426
1709309396.7629 1000 1000 1000 418 0 0 0 0  0.0431
1709309396.7717 945 1000 1000 438 0 0 0 0  0.0434
1709309396.7794 750 1000 1000 482 0 0 0 0  0.0442
1709309396.7870 565 1000 1000 508 0 0 0 0  0.0394
1709309396.7961 445 1000 1000 531 0 0 0 0  0.0374
1709309396.8037 402 1000 1000 579 1 0 0 0  0.0380
1709309396.8114 184 1000 1000 599 13 0 0 0  0.0363
1709309396.8191 65 1000 1000 612 36 0 0 0  0.0359
1709309396.8274 0 1000 1000 661 74 0 0 0  0.0375
1709309396.8361 0 1000 1000 714 97 0 0 0  0.0398
1709309396.8437 0 1000 1000 751 128 0 0 0  0.0408
1709309396.8512 0 1000 1000 817 171 0 0 0  0.0425
1709309396.8589 0 1000 1000 870 223 0 0 0  0.0439
1709309396.8677 0 1000 1000 899 259 0 0 0  0.0448
1709309396.8755 0 940 1000 941 300 0 0 0  0.0451
1709309396.8831 0 877 1000 987 345 0 0 0  0.0454
1709309396.8918 0 727 1000 1000 393 0 0 0  0.0434
1709309396.8992 0 577 1000 1000 428 0 0 0  0.0383
1709309396.9069 0 418 1000 1000 471 0 0 0  0.0357
1709309396.9156 0 286 931 1000 527 0 0 0  0.0342
1709309396.9235 0 204 894 1000 581 27 0 0  0.0342
1709309396.9310 0 100 831 1000 634 73 0 0  0.0343
1709309396.9394 0 0 739 1000 647 82 0 0  0.0326
1709309396.9469 0 0 684 1000 715 129 0 0  0.0339
1709309396.9558 0 0 632 1000 755 169 0 0  0.0327
1709309396.9637 0 0 559 1000 773 187 0 0  0.0309
1709309396.9713 0 0 506 1000 790 228 0 0  0.0303
1709309396.9792 0 0 465 1000 839 266 0 0  0.0309
1709309396.9868 0 0 426 994 884 300 0 0  0.0314
1709309396.9964 0 0 378 972 902 310 0 0  0.0308
1709309397.0031 0 0 337 930 930 344 0 0  0.0305
1709309397.0118 0 0 303 910 950 380 0 0  0.0306
1709309397.0192 0 0 271 888 978 395 0 0  0.0305
1709309397.0268 0 0 235 870 995 428 0 0  0.0307
1709309397.0355 0 0 200 839 1000 451 0 0  0.0302
1709309397.0431 0 0 180 806 996 472 0 0  0.0297
1709309397.0521 0 0 173 813 1000 481 0 0  0.0301
1709309397.0590 0 0 157 784 996 467 0 0  0.0290
1709309397.0673 0 0 127 767 971 467 0 0  0.0282
1709309397.0763 0 0 134 762 983 484 0 0  0.0286
1709309397.0835 0 0 132 764 975 482 0 0  0.0284
1709309397.0916 0 0 139 769 960 461 0 0  0.0280
1709309397.1006 0 0 148 765 966 464 0 0  0.0280
1709309397.1074 0 0 143 775 961 446 0 0  0.0279
1709309397.1148 0 0 168 778 963 461 0 0  0.0283
1709309397.1236 0 0 184 809 966 459 0 0  0.0291
1709309397.1318 0 0 187 802 953 425 0 0  0.0282
1709309397.1396 0 0 205 831 952 423 0 0  0.0289
1709309397.1469 0 0 235 859 963 423 0 0  0.0299
1709309397.1554 0 0 269 872 957 405 0 0  0.0300
1709309397.1632 0 0 305 906 960 394 0 0  0.0309
1709309397.1711 0 0 315 915 917 364 0 0  0.0300
1709309397.1789 0 0 383 970 899 331 0 0  0.0310
1709309397.1878 0 0 404 968 856 292 0 0  0.0300
1709309397.1970 0 0 424 998 826 266 0 0  0.0299
1709309397.2035 0 0 497 1000 831 252 0 0  0.0312
1709309397.2113 0 0 557 1000 814 221 0 0  0.0320
1709309397.2190 0 0 618 1000 781 192 0 0  0.0330
1709309397.2277 0 0 678 1000 757 157 0 0  0.0347
1709309397.2354 0 0 710 1000 728 128 0 0  0.0353
1709309397.2429 0 0 751 1000 695 98 0 0  0.0352
1709309397.2511 0 4 835 1000 657 68 0 0  0.0349
1709309397.2589 0 159 892 1000 608 36 0 0  0.0348
1709309397.2678 0 295 972 1000 565 3 0 0  0.0359
1709309397.2754 0 436 1000 1000 509 0 0 0  0.0367
1709309397.2832 0 618 1000 1000 451 0 0 0  0.0400
1709309397.2908 0 727 1000 1000 396 0 0 0  0.0434
1709309397.2990 0 913 1000 1000 360 0 0 0  0.0463
1709309397.3078 0 1000 1000 979 312 0 0 0  0.0466
1709309397.3155 0 1000 1000 895 251 0 0 0  0.0446
1709309397.3230 0 1000 1000 855 216 0 0 0  0.0436
1709309397.3316 0 1000 1000 813 183 0 0 0  0.0425
1709309397.3394 0 1000 1000 762 133 0 0 0  0.0411
1709309397.3477 65 1000 1000 718 102 0 0 0  0.0403
1709309397.3554 195 1000 1000 665 72 0 0 0  0.0389
1709309397.3630 413 1000 1000 643 41 0 0 0  0.0403
1709309397.3717 619 1000 1000 588 4 0 0 0  0.0431
1709309397.3792 869 1000 1000 544 0 0 0 0  0.0456
1709309397.3869 1000 1000 1000 517 0 0 0 0  0.0449
1709309397.3962 1000 1000 1000 469 0 0 0 0  0.0440
1709309397.4028 1000 1000 1000 429 0 0 0 0  0.0433
1709309397.4117 1000 1000 1000 391 0 0 0 0  0.0427
1709309397.4193 1000 1000 1000 372 0 0 0 0  0.0425
1709309397.4267 1000 1000 1000 354 0 0 0 0  0.0422
1709309397.4355 1000 1000 1000 338 0 0 0 0  0.0421
1709309397.4438 1000 1000 1000 292 0 0 0 0  0.0415
1709309397.4510 1000 1000 1000 303 0 0 0 0  0.0417
1709309397.4597 1000 1000 1000 276 0 0 0 0  0.0414
1709309397.4671 1000 1000 1000 279 0 0 0 0  0.0414
1709309397.4748 1000 1000 1000 287 0 0 0 0  0.0415
1709309397.4836 1000 1000 1000 290 0 0 0 0  0.0415
1709309397.4912 1000 1000 1000 299 0 0 0 0  0.0416
1709309397.4995 1000 1000 1000 332 0 0 0 0  0.0420
1709309397.5073 1000 1000 1000 334 0 0 0 0  0.0420
1709309397.5157 1000 1000 1000 360 0 0 0 0  0.0423
1709309397.5234 1000 1000 1000 398 0 0 0 0  0.0428
1709309397.5311 1000 1000 1000 444 0 0 0 0  0.0435
1709309397.5397 728 1000 1000 521 0 0 0 0  0.0450
1709309397.5470 456 1000 1000 585 11 0 0 0  0.0390
1709309397.5566 217 1000 1000 669 57 0 0 0  0.0392
1709309397.5631 21 1000 1000 723 102 0 0 0  0.0402
1709309397.5708 0 1000 1000 786 140 0 0 0  0.0417
1709309397.5795 0 1000 1000 882 229 0 0 0  0.0442
1709309397.5871 0 1000 1000 950 294 0 0 0  0.0460
1709309397.5954 0 909 1000 1000 368 0 0 0  0.0464
1709309397.6030 0 763 1000 1000 444 0 0 0  0.0450
1709309397.6117 0 531 1000 1000 527 0 0 0  0.0390
1709309397.6193 0 304 968 1000 611 24 0 0  0.0373
1709309397.6271 0 100 824 1000 687 93 0 0  0.0365
1709309397.6348 0 0 694 1000 743 146 0 0  0.0352
1709309397.6438 0 0 627 1000 795 216 0 0  0.0337
1709309397.6510 0 0 525 1000 864 272 0 0  0.0327
1709309397.6596 0 0 426 1000 942 333 0 0  0.0329
1709309397.6673 0 0 344 945 991 417 0 0  0.0328
1709309397.6750 0 0 278 910 1000 500 0 0  0.0331
1709309397.6836 0 0 189 820 1000 577 57 0  0.0326
1709309397.6911 0 0 79 718 1000 650 142 0  0.0323
1709309397.6994 0 0 15 658 1000 768 233 0  0.0344
1709309397.7070 0 0 0 595 1000 850 329 0  0.0348
1709309397.7158 0 0 0 482 909 903 389 0  0.0323
1709309397.7234 0 0 0 400 851 963 475 0  0.0321
1709309397.7310 0 0 0 290 763 1000 549 30  0.0308
1709309397.7396 0 0 0 193 642 1000 605 75  0.0274
1709309397.7468 0 0 0 104 566 1000 696 175  0.0288
1709309397.7556 0 0 0 10 459 909 742 241  0.0265
1709309397.7633 0 0 0 0 376 866 785 292  0.0259
1709309397.7710 0 0 0 0 322 775 819 364  0.0245
1709309397.7796 0 0 0 0 261 745 868 406  0.0250
1709309397.7871 0 0 0 0 213 694 896 458  0.0243
1709309397.7954 0 0 0 0 176 665 912 511  0.0238
1709309397.8030 0 0 0 0 142 622 926 552  0.0231
1709309397.8118 0 0 0 0 110 582 900 574  0.0213
1709309397.8188 0 0 0 0 59 517 878 558  0.0180
1709309397.8273 0 0 0 0 33 479 884 640  0.0207
1709309397.8351 0 0 0 0 9 476 878 674  0.0225
1709309397.8438 0 0 0 0 0 451 836 670  0.0201
1709309397.8509 0 0 0 0 0 407 824 683  0.0202
1709309397.8596 0 0 0 0 0 392 798 687  0.0193
1709309397.8673 0 0 0 0 0 334 738 695  0.0168
1709309397.8758 0 0 0 0 0 282 696 725  0.0148
1709309397.8834 0 0 0 0 0 221 657 748  0.0090
1709309397.8911 0 0 0 0 0 210 649 748  0.0083
1709309397.8992 0 0 0 0 0 197 633 748  0.0072
1709309397.9069 0 0 0 0 0 162 603 728  0.0038
1709309397.9166 0 0 0 0 0 133 561 730  0.0030
1709309397.9231 0 0 0 0 0 124 575 746  0.0046
1709309397.9316 0 0 0 0 0 118 570 728  0.0030
1709309397.9403 0 0 0 0 0 116 557 723  0.0024
1709309397.9478 0 0 0 0 0 113 561 734  0.0034
1709309397.9549 0 0 0 0 0 116 559 734  0.0033
1709309397.9637 0 0 0 0 0 110 557 756  0.0048
1709309397.9714 0 0 0 0 0 103 549 721  0.0021
1709309397.9792 0 0 0 0 0 128 573 744  0.0044
1709309397.9873 0 0 0 0 0 133 589 748  0.0052
1709309397.9955 0 0 0 0 0 157 594 732  0.0040
1709309398.0033 0 0 0 0 0 137 570 730  0.0032
1709309398.0109 0 0 0 0 0 111 538 723  0.0021
1709309398.0196 0 0 0 0 0 105 540 715  0.0015
1709309398.0274 0 0 0 0 0 95 540 738  0.0033
1709309398.0352 0 0 0 0 0 93 535 744  0.0036
1709309398.0428 0 0 0 0 0 78 522 723  0.0020
1709309398.0510 0 0 0 0 0 87 522 723  0.0020
1709309398.0588 0 0 0 0 0 85 529 711  0.0010
1709309398.0675 0 0 0 0 0 75 531 715  0.0014
1709309398.0752 0 0 0 0 0 87 529 736  0.0030
1709309398.0830 0 0 0 0 0 106 552 734  0.0032
1709309398.0917 0 0 0 0 0 114 557 719  0.0020
1709309398.0989 0 0 0 0 0 151 596 744  0.0051
1709309398.1078 0 0 0 0 0 160 603 738  0.0048
1709309398.1154 0 0 0 0 0 172 624 721  0.0037
1709309398.1232 0 0 0 0 0 221 663 732  0.0080
1709309398.1314 0 0 0 0 0 257 685 701  0.0011
1709309398.1389 0 0 0 0 0 292 714 685  0.0088
1709309398.1473 0 0 0 0 0 338 764 732  0.0197
1709309398.1551 0 0 0 0 0 354 768 701  0.0200
1709309398.1638 0 0 0 0 0 371 771 668  0.0149
1709309398.1716 0 0 0 0 0 379 771 638  0.0123
1709309398.1793 0 0 0 0 0 405 808 631  0.0151
1709309398.1868 0 0 0 0 0 431 819 631  0.0161
1709309398.1963 0 0 0 0 0 443 819 576  0.0138
1709309398.2030 0 0 0 0 16 476 831 558  0.0146
1709309398.2117 0 0 0 0 38 517 854 550  0.0165
1709309398.2195 0 0 0 0 47 525 845 509  0.0152
1709309398.2273 0 0 0 0 85 555 854 492  0.0161
1709309398.2348 0 0 0 0 120 587 850 445  0.0161
1709309398.2436 0 0 0 0 135 600 831 419  0.0152
1709309398.2510 0 0 0 0 157 645 835 411  0.0176
1709309398.2598 0 0 0 0 175 665 822 370  0.0179
1709309398.2676 0 0 0 0 229 712 794 339  0.0211
1709309398.2766 0 0 0 0 280 761 789 308  0.0225
1709309398.2832 0 0 0 0 294 778 749 276  0.0217
1709309398.2910 0 0 0 0 300 779 731 241  0.0211
1709309398.2996 0 0 0 0 342 825 712 226  0.0220
1709309398.3073 0 0 0 0 358 845 719 226  0.0229
1709309398.3154 0 0 0 0 360 834 710 194  0.0223
1709309398.3232 0 0 0 0 373 853 703 188  0.0227
1709309398.3310 0 0 0 0 396 881 696 179  0.0232
1709309398.3390 0 0 0 0 409 873 680 167  0.0218
1709309398.3478 0 0 0 0 421 896 682 106  0.0228
1709309398.3555 0 0 0 0 429 893 654 114  0.0210
1709309398.3635 0 0 0 0 439 886 628 118  0.0195
1709309398.3710 0 0 0 0 451 883 607 89  0.0186
1709309398.3788 0 0 0 1 459 886 603 83  0.0187
1709309398.3876 0 0 0 5 469 885 587 65  0.0183
1709309398.3960 0 0 0 31 479 873 587 51  0.0179
1709309398.4036 0 0 0 38 502 885 556 36  0.0179
1709309398.4111 0 0 0 42 500 889 542 24  0.0177
1709309398.4190 0 0 0 43 507 866 519 4  0.0161
1709309398.4277 0 0 0 54 530 885 538 26  0.0181
1709309398.4353 0 0 0 78 547 914 522 8  0.0194
1709309398.4432 0 0 0 80 560 919 528 4  0.0201
1709309398.4518 0 0 0 91 571 906 521 4  0.0197
1709309398.4595 0 0 0 71 570 926 550 12  0.0212
1709309398.4674 0 0 0 98 557 937 550 49  0.0212
1709309398.4750 0 0 0 54 543 927 577 40  0.0213
1709309398.4829 0 0 0 32 515 908 601 81  0.0207
1709309398.4908 0 0 0 12 462 871 591 79  0.0176
1709309398.4992 0 0 0 0 446 870 612 92  0.0182
1709309398.5070 0 0 0 0 429 842 621 102  0.0169
1709309398.5148 0 0 0 0 403 830 628 120  0.0163
1709309398.5235 0 0 0 0 401 844 677 165  0.0204
1709309398.5313 0 0 0 0 368 848 691 175  0.0214
1709309398.5394 0 0 0 0 345 798 685 167  0.0186
1709309398.5475 0 0 0 0 337 812 724 216  0.0220
1709309398.5553 0 0 0 0 327 801 747 251  0.0224
1709309398.5634 0 0 0 0 314 796 780 294  0.0234
1709309398.5712 0 0 0 0 280 773 789 304  0.0228
1709309398.5791 0 0 0 0 269 766 815 339  0.0236
1709309398.5870 0 0 0 0 257 766 833 370  0.0243
1709309398.5963 0 0 0 0 236 742 840 378  0.0238
1709309398.6031 0 0 0 0 221 730 873 411  0.0246
1709309398.6108 0 0 0 0 213 722 898 453  0.0255
1709309398.6196 0 0 0 0 170 661 891 480  0.0222
1709309398.6273 0 0 0 0 130 630 896 531  0.0218
1709309398.6361 0 0 0 0 85 566 892 560  0.0200
1709309398.6436 0 0 0 0 42 500 857 572  0.0170
1709309398.6511 0 0 0 0 16 469 845 621  0.0177
1709309398.6590 0 0 0 0 0 403 798 642  0.0150
1709309398.6677 0 0 0 0 0 361 763 662  0.0134
1709309398.6754 0 0 0 0 0 321 740 705  0.0188
1709309398.6829 0 0 0 0 0 290 715 730  0.0177
1709309398.6916 0 0 0 0 0 249 685 748  0.0131
1709309398.6989 0 0 0 0 0 220 647 746  0.0080
1709309398.7076 0 0 0 0 0 183 638 756  0.0081
1709309398.7152 0 0 0 0 0 146 607 742  0.0053
1709309398.7230 0 0 0 0 0 108 580 736  0.0040
1709309398.7313 0 0 0 0 0 121 557 734  0.0033
1709309398.7391 0 0 0 0 0 90 538 732  0.0028
1709309398.7468 0 0 0 0 0 80 533 746  0.0037
1709309398.7556 0 0 0 0 0 80 538 758  0.0045
1709309398.7632 0 0 0 0 0 70 521 736  0.0029
1709309398.7708 0 0 0 0 0 55 480 705  0.0004
1709309398.7796 0 0 0 0 0 57 498 725  0.0019
1709309398.7872 0 0 0 0 0 21 470 721  0.0014
1709309398.7956 0 0 0 0 0 11 456 703  0.0002
1709309398.8034 0 0 0 0 0 31 464 715  0.0010
1709309398.8110 0 0 0 0 0 39 473 707  0.0005
1709309398.8197 0 0 0 0 0 60 473 695  0.0000
1709309398.8275 0 0 0 0 0 49 503 697  0.0000
1709309398.8352 0 0 0 0 0 75 501 693  0.0000
1709309398.8429 0 0 0 0 0 70 501 709  0.0007
1709309398.8515 0 0 0 0 0 65 522 732  0.0026
1709309398.8592 0 0 0 0 0 119 542 730  0.0027
1709309398.8678 0 0 0 0 0 131 554 725  0.0025
1709309398.8754 0 0 0 0 0 165 607 750  0.0060
1709309398.8829 0 0 0 0 0 174 619 758  0.0072
1709309398.8917 0 0 0 0 0 175 645 752  0.0083
1709309398.8989 0 0 0 0 0 223 685 773  0.0142
1709309398.9073 0 0 0 0 0 259 710 736  0.0175
1709309398.9149 0 0 0 0 0 290 719 699  0.0170
1709309398.9234 0 0 0 0 0 313 756 723  0.0193
1709309398.9310 0 0 0 0 0 349 803 693  0.0199
1709309398.9393 0 0 0 0 0 399 829 672  0.0192
1709309398.9475 0 0 0 0 0 463 878 633  0.0198
1709309398.9549 0 0 0 0 21 500 863 576  0.0174
1709309398.9637 0 0 0 0 62 543 873 533  0.0177
1709309398.9714 0 0 0 0 94 574 861 480  0.0169
1709309398.9790 0 0 0 0 140 633 850 468  0.0186
1709309398.9868 0 0 0 0 181 684 849 415  0.0214
1709309398.9963 0 0 0 0 226 717 815 364  0.0221
1709309399.0028 0 0 0 0 282 779 791 323  0.0232
1709309399.0117 0 0 0 0 332 825 745 249  0.0230
1709309399.0195 0 0 0 0 390 873 701 194  0.0233
1709309399.0271 0 0 0 0 472 937 687 173  0.0250
1709309399.0350 0 0 0 21 500 949 626 96  0.0227
1709309399.0437 0 0 0 78 557 935 556 22  0.0213
1709309399.0510 0 0 0 166 649 960 510 0  0.0242
1709309399.0590 0 0 0 259 719 927 449 0  0.0260
1709309399.0669 0 0 0 329 788 880 392 0  0.0268
1709309399.0756 0 0 0 413 871 880 329 0  0.0291
1709309399.0837 0 0 0 480 933 825 287 0  0.0299
1709309399.0915 0 0 0 559 988 778 238 0  0.0311
1709309399.0999 0 0 0 623 1000 720 177 0  0.0314
1709309399.1077 0 0 18 692 1000 653 92 0  0.0315
1709309399.1155 0 0 114 771 1000 591 49 0  0.0316
1709309399.1231 0 0 216 853 1000 507 0 0  0.0317
1709309399.1317 0 0 315 923 986 458 0 0  0.0327
1709309399.1396 0 0 401 976 920 356 0 0  0.0321
1709309399.1469 0 0 525 1000 889 313 0 0  0.0336
1709309399.1558 0 0 625 1000 849 266 0 0  0.0352
