% Edge sensor logfile normalized 'log_20240301_165543.793/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308555.4709 0 463 993 1000 451 0 0 0  0.0360
1709308555.4786 0 377 933 992 444 0 0 0  0.0335
1709308555.4860 0 350 926 1000 457 0 0 0  0.0333
1709308555.4948 0 345 929 1000 480 0 0 0  0.0338
1709308555.5033 0 277 892 1000 479 0 0 0  0.0324
1709308555.5109 0 268 897 1000 500 0 0 0  0.0328
1709308555.5187 0 281 904 1000 528 1 0 0  0.0337
1709308555.5284 0 200 858 1000 512 0 0 0  0.0318
1709308555.5339 0 200 858 1000 527 0 0 0  0.0321
1709308555.5428 0 159 844 1000 558 11 0 0  0.0324
1709308555.5513 0 113 789 1000 542 9 0 0  0.0306
1709308555.5578 0 77 783 1000 557 13 0 0  0.0308
1709308555.5669 0 95 819 1000 585 37 0 0  0.0324
1709308555.5756 0 27 769 1000 560 18 0 0  0.0304
1709308555.5821 0 50 767 1000 575 39 0 0  0.0308
1709308555.5898 0 50 796 1000 606 47 0 0  0.0324
1709308555.5994 0 13 751 1000 583 34 0 0  0.0307
1709308555.6059 0 27 755 1000 588 42 0 0  0.0309
1709308555.6148 0 50 769 1000 601 47 0 0  0.0317
1709308555.6225 0 13 737 1000 575 36 0 0  0.0301
1709308555.6301 0 31 732 1000 558 32 0 0  0.0296
1709308555.6379 0 9 732 1000 552 24 0 0  0.0294
1709308555.6468 0 45 753 1000 560 16 0 0  0.0301
1709308555.6540 0 40 735 1000 532 22 0 0  0.0290
1709308555.6627 0 90 751 1000 527 19 0 0  0.0293
1709308555.6715 0 118 783 1000 535 8 0 0  0.0303
1709308555.6781 0 72 751 972 485 0 0 0  0.0280
1709308555.6869 0 159 803 979 487 0 0 0  0.0296
1709308555.6946 0 213 851 1000 480 0 0 0  0.0311
1709308555.7029 0 213 826 965 447 0 0 0  0.0294
1709308555.7106 0 272 869 963 439 0 0 0  0.0306
1709308555.7184 0 300 910 990 444 0 0 0  0.0321
1709308555.7260 0 318 885 932 409 0 0 0  0.0303
1709308555.7348 0 345 901 945 414 0 0 0  0.0312
1709308555.7425 0 345 924 959 403 0 0 0  0.0318
1709308555.7507 0 331 892 914 386 0 0 0  0.0300
1709308555.7583 0 395 938 939 388 0 0 0  0.0321
1709308555.7671 0 445 949 954 383 0 0 0  0.0332
1709308555.7748 0 422 936 915 360 0 0 0  0.0317
1709308555.7825 0 481 970 915 375 0 0 0  0.0334
1709308555.7912 0 554 1000 939 373 0 0 0  0.0359
1709308555.7992 0 522 990 903 355 0 0 0  0.0341
1709308555.8059 0 527 1000 914 350 0 0 0  0.0345
1709308555.8147 0 613 1000 937 355 0 0 0  0.0374
1709308555.8223 0 645 1000 915 337 0 0 0  0.0380
1709308555.8300 0 631 1000 875 307 0 0 0  0.0364
1709308555.8388 0 672 1000 897 322 0 0 0  0.0387
1709308555.8462 0 745 1000 914 325 0 0 0  0.0415
1709308555.8546 0 763 1000 879 302 0 0 0  0.0410
1709308555.8635 0 795 1000 875 292 0 0 0  0.0415
1709308555.8700 0 827 1000 892 305 0 0 0  0.0425
1709308555.8789 0 840 1000 868 282 0 0 0  0.0421
1709308555.8876 0 827 1000 864 280 0 0 0  0.0417
1709308555.8941 0 840 1000 879 285 0 0 0  0.0423
1709308555.9027 0 781 1000 850 277 0 0 0  0.0406
1709308555.9107 0 813 1000 879 287 0 0 0  0.0419
1709308555.9184 0 827 1000 893 300 0 0 0  0.0425
1709308555.9267 0 759 1000 875 295 0 0 0  0.0408
1709308555.9354 0 754 1000 888 310 0 0 0  0.0411
1709308555.9421 0 722 1000 934 355 0 0 0  0.0417
1709308555.9503 0 636 1000 881 337 0 0 0  0.0370
1709308555.9591 0 604 1000 923 357 0 0 0  0.0369
1709308555.9666 0 600 1000 979 398 0 0 0  0.0382
1709308555.9744 0 495 1000 952 395 0 0 0  0.0351
1709308555.9833 0 486 997 985 418 0 0 0  0.0357
1709308555.9909 0 450 968 1000 446 0 0 0  0.0353
1709308555.9994 0 318 910 1000 444 0 0 0  0.0325
1709308556.0072 0 340 915 1000 484 0 0 0  0.0335
1709308556.0148 0 295 908 1000 497 0 0 0  0.0332
1709308556.0225 0 227 863 1000 499 0 0 0  0.0318
1709308556.0314 0 172 831 1000 509 0 0 0  0.0310
1709308556.0380 0 136 808 1000 528 1 0 0  0.0308
1709308556.0459 0 140 808 1000 558 22 0 0  0.0315
1709308556.0546 0 40 735 1000 552 26 0 0  0.0295
1709308556.0623 0 36 735 1000 576 60 0 0  0.0301
1709308556.0702 0 31 719 1000 595 60 0 0  0.0303
1709308556.0791 0 0 664 1000 580 55 0 0  0.0276
1709308556.0868 0 0 664 1000 598 78 0 0  0.0281
1709308556.0947 0 0 691 1000 626 108 0 0  0.0304
1709308556.1031 0 0 625 994 588 88 0 0  0.0261
1709308556.1108 0 0 632 1000 611 95 0 0  0.0272
1709308556.1183 0 0 650 1000 633 116 0 0  0.0287
1709308556.1272 0 0 605 987 616 106 0 0  0.0261
1709308556.1349 0 0 605 1000 646 126 0 0  0.0275
1709308556.1427 0 0 591 1000 649 118 0 0  0.0272
1709308556.1512 0 0 568 965 633 119 0 0  0.0251
1709308556.1587 0 0 573 1000 659 137 0 0  0.0271
1709308556.1665 0 0 573 1000 672 137 0 0  0.0277
1709308556.1754 0 0 561 979 649 124 0 0  0.0259
1709308556.1821 0 0 557 985 664 149 0 0  0.0266
1709308556.1899 0 0 570 1000 682 152 0 0  0.0281
1709308556.1994 0 0 538 981 657 141 0 0  0.0257
1709308556.2068 0 0 547 996 667 146 0 0  0.0267
1709308556.2146 0 0 573 1000 695 147 0 0  0.0289
1709308556.2234 0 0 579 1000 679 137 0 0  0.0282
1709308556.2300 0 0 570 996 649 106 0 0  0.0265
1709308556.2379 0 0 623 1000 657 116 0 0  0.0286
1709308556.2478 0 0 666 1000 654 119 0 0  0.0303
1709308556.2540 0 0 694 1000 618 100 0 0  0.0303
1709308556.2629 0 0 726 1000 621 77 0 0  0.0313
1709308556.2707 0 0 764 1000 624 59 0 0  0.0323
1709308556.2783 0 63 783 1000 583 39 0 0  0.0315
1709308556.2861 0 163 831 1000 566 18 0 0  0.0324
1709308556.2947 0 213 865 1000 550 3 0 0  0.0329
1709308556.3029 0 231 890 1000 519 0 0 0  0.0328
1709308556.3107 0 272 922 1000 507 0 0 0  0.0334
1709308556.3188 0 377 972 1000 502 0 0 0  0.0353
1709308556.3267 0 386 979 1000 457 0 0 0  0.0347
1709308556.3345 0 472 1000 1000 452 0 0 0  0.0363
1709308556.3432 0 554 1000 1000 457 0 0 0  0.0381
1709308556.3504 0 568 1000 1000 409 0 0 0  0.0377
1709308556.3582 0 618 1000 1000 404 0 0 0  0.0392
1709308556.3670 0 700 1000 1000 403 0 0 0  0.0429
1709308556.3746 0 709 1000 983 365 0 0 0  0.0424
1709308556.3821 0 750 1000 963 365 0 0 0  0.0430
1709308556.3910 0 777 1000 963 355 0 0 0  0.0434
1709308556.3993 0 731 1000 917 317 0 0 0  0.0412
1709308556.4059 0 836 1000 923 325 0 0 0  0.0435
1709308556.4147 0 845 1000 919 317 0 0 0  0.0435
1709308556.4223 0 850 1000 892 304 0 0 0  0.0429
1709308556.4298 0 831 1000 857 282 0 0 0  0.0417
1709308556.4394 0 872 1000 857 280 0 0 0  0.0423
1709308556.4459 0 913 1000 879 282 0 0 0  0.0434
1709308556.4541 0 854 1000 846 264 0 0 0  0.0417
1709308556.4628 0 850 1000 872 277 0 0 0  0.0423
1709308556.4704 0 886 1000 893 305 0 0 0  0.0435
1709308556.4779 0 790 1000 875 295 0 0 0  0.0414
1709308556.4867 0 813 1000 912 320 0 0 0  0.0428
1709308556.4943 0 786 1000 954 355 0 0 0  0.0434
1709308556.5027 0 681 1000 921 343 0 0 0  0.0398
1709308556.5105 0 636 1000 943 368 0 0 0  0.0385
1709308556.5179 0 581 1000 963 380 0 0 0  0.0372
1709308556.5267 0 504 1000 939 390 0 0 0  0.0350
1709308556.5345 0 518 988 979 416 0 0 0  0.0361
1709308556.5422 0 400 972 1000 442 0 0 0  0.0345
1709308556.5508 0 304 899 989 438 0 0 0  0.0319
1709308556.5587 0 272 883 1000 479 0 0 0  0.0321
1709308556.5661 0 200 860 1000 502 0 0 0  0.0316
1709308556.5749 0 154 773 1000 495 0 0 0  0.0293
1709308556.5827 0 72 744 1000 525 14 0 0  0.0291
1709308556.5903 0 18 723 1000 570 50 0 0  0.0297
1709308556.5988 0 0 673 1000 557 49 0 0  0.0273
1709308556.6074 0 0 650 1000 571 57 0 0  0.0267
1709308556.6139 0 0 662 1000 614 95 0 0  0.0285
1709308556.6227 0 0 623 1000 623 101 0 0  0.0273
1709308556.6306 0 0 577 978 613 101 0 0  0.0249
1709308556.6382 0 0 570 992 633 114 0 0  0.0258
1709308556.6459 0 0 570 1000 664 131 0 0  0.0273
1709308556.6553 0 0 534 967 649 139 0 0  0.0250
1709308556.6629 0 0 527 983 664 151 0 0  0.0258
1709308556.6707 0 0 515 987 679 157 0 0  0.0264
1709308556.6786 0 0 493 936 662 152 0 0  0.0239
1709308556.6862 0 0 502 959 674 164 0 0  0.0253
1709308556.6941 0 0 486 946 707 190 0 0  0.0265
1709308556.7036 0 0 456 917 684 175 0 0  0.0240
1709308556.7104 0 0 458 939 699 182 0 0  0.0256
1709308556.7182 0 0 479 967 722 200 0 0  0.0272
1709308556.7271 0 0 436 923 689 175 0 0  0.0242
1709308556.7348 0 0 447 926 690 178 0 0  0.0245
1709308556.7425 0 0 474 948 709 188 0 0  0.0264
1709308556.7510 0 0 472 923 674 167 0 0  0.0238
1709308556.7585 0 0 484 959 677 167 0 0  0.0251
1709308556.7663 0 0 520 978 689 162 0 0  0.0269
1709308556.7753 0 0 490 943 649 136 0 0  0.0234
1709308556.7829 0 0 531 959 659 147 0 0  0.0252
1709308556.7908 0 0 561 996 656 124 0 0  0.0266
1709308556.7994 0 0 541 945 603 105 0 0  0.0227
1709308556.8059 0 0 605 998 626 113 0 0  0.0267
1709308556.8149 0 0 632 1000 600 88 0 0  0.0268
1709308556.8226 0 0 652 987 560 45 0 0  0.0262
1709308556.8302 0 0 678 985 538 37 0 0  0.0268
1709308556.8388 0 95 742 1000 528 22 0 0  0.0292
1709308556.8466 0 172 819 1000 528 0 0 0  0.0312
1709308556.8539 0 245 819 981 472 0 0 0  0.0302
1709308556.8627 0 277 867 979 452 0 0 0  0.0311
1709308556.8705 0 377 936 1000 456 0 0 0  0.0338
1709308556.8779 0 427 931 943 400 0 0 0  0.0327
1709308556.8867 0 509 984 945 396 0 0 0  0.0350
1709308556.8955 0 704 1000 956 398 0 0 0  0.0422
1709308556.9027 0 731 1000 910 363 0 0 0  0.0416
1709308556.9104 97 863 1000 910 358 0 0 0  0.0445
1709308556.9192 391 1000 1000 914 360 0 0 0  0.0494
1709308556.9266 826 1000 1000 873 332 0 0 0  0.0569
1709308556.9351 1000 1000 1000 881 345 0 0 0  0.0572
1709308556.9428 1000 1000 1000 897 352 11 0 0  0.0576
1709308556.9501 1000 1000 1000 872 343 11 0 0  0.0570
1709308556.9589 1000 1000 1000 914 391 65 7 0  0.0584
1709308556.9675 1000 1000 1000 974 461 157 66 0  0.0606
1709308556.9741 1000 1000 1000 972 519 224 133 0  0.0617
1709308556.9819 1000 1000 1000 1000 633 351 221 108  0.0654
1709308556.9907 1000 1000 1000 1000 800 540 380 261  0.0752
1709308556.9990 1000 1000 1000 1000 927 737 545 333  0.0890
1709308557.0067 1000 1000 1000 1000 1000 889 731 519  0.1054
1709308557.0163 1000 1000 1000 1000 1000 1000 887 676  0.1181
1709308557.0220 1000 1000 1000 1000 1000 986 914 717  0.1200
1709308557.0299 1000 1000 1000 1000 1000 986 896 683  0.1186
1709308557.0393 1000 1000 1000 1000 1000 998 908 740  0.1200
1709308557.0461 1000 1000 1000 1000 1000 1000 914 740  0.1200
1709308557.0548 1000 1000 1000 1000 1000 947 863 687  0.1187
1709308557.0625 1000 1000 1000 1000 1000 963 857 699  0.1199
1709308557.0702 1000 1000 1000 1000 1000 937 843 695  0.1194
1709308557.0780 1000 1000 1000 1000 1000 885 770 574  0.1090
1709308557.0870 1000 1000 1000 1000 1000 806 682 496  0.1004
1709308557.0947 1000 1000 1000 1000 991 711 526 351  0.0867
1709308557.1024 1000 1000 1000 1000 876 492 249 83  0.0764
1709308557.1113 1000 1000 1000 1000 793 307 54 0  0.0719
1709308557.1181 1000 1000 1000 1000 737 210 0 0  0.0698
1709308557.1263 1000 1000 1000 1000 661 121 0 0  0.0666
1709308557.1355 1000 1000 1000 1000 702 160 0 0  0.0686
1709308557.1421 1000 1000 972 1000 752 203 0 0  0.0702
1709308557.1507 1000 827 760 1000 743 213 0 0  0.0700
1709308557.1587 1000 495 616 1000 793 234 0 0  0.0714
1709308557.1665 1000 268 511 987 846 313 0 0  0.0733
1709308557.1745 913 31 378 879 834 318 0 0  0.0730
1709308557.1830 750 0 326 848 877 380 0 0  0.0747
1709308557.1908 456 0 264 808 920 433 0 0  0.0283
1709308557.1993 0 0 152 716 892 448 5 0  0.0250
1709308557.2071 0 0 127 681 917 515 49 0  0.0250
1709308557.2147 0 0 82 658 927 571 85 0  0.0254
1709308557.2226 0 0 25 581 892 597 119 0  0.0217
1709308557.2307 0 0 0 511 844 610 142 0  0.0180
1709308557.2386 0 0 0 488 841 679 200 0  0.0218
1709308557.2465 0 0 0 453 838 732 259 0  0.0244
1709308557.2553 0 0 0 396 770 711 273 0  0.0208
1709308557.2619 0 0 0 347 740 763 294 0  0.0212
1709308557.2708 0 0 0 365 765 802 361 0  0.0239
1709308557.2798 0 0 0 307 702 789 349 0  0.0207
1709308557.2862 0 0 0 281 682 812 378 0  0.0192
1709308557.2944 0 0 0 261 672 829 414 0  0.0194
1709308557.3030 0 0 0 219 628 783 398 0  0.0129
1709308557.3109 0 0 0 224 629 819 405 0  0.0157
1709308557.3188 0 0 0 230 633 835 431 0  0.0172
1709308557.3276 0 0 0 199 598 794 394 0  0.0123
1709308557.3342 0 0 0 221 631 822 405 0  0.0160
1709308557.3421 0 0 0 246 657 834 403 0  0.0183
1709308557.3506 0 0 0 241 646 773 364 0  0.0129
1709308557.3583 0 0 0 265 689 812 364 0  0.0199
1709308557.3663 0 0 0 303 725 825 361 0  0.0228
1709308557.3775 0 0 0 312 695 743 308 0  0.0171
1709308557.3821 0 0 0 327 722 737 303 0  0.0196
1709308557.3905 0 0 0 369 757 753 292 0  0.0216
1709308557.4020 0 0 0 385 752 679 235 0  0.0146
1709308557.4061 0 0 0 425 788 684 201 0  0.0187
1709308557.4147 0 0 0 457 831 674 182 0  0.0203
1709308557.4246 0 0 0 510 839 619 138 0  0.0181
1709308557.4308 0 0 0 521 841 571 98 0  0.0165
1709308557.4390 0 0 0 561 862 555 70 0  0.0183
1709308557.4478 0 0 6 603 894 522 54 0  0.0204
1709308557.4542 0 0 68 623 854 471 0 0  0.0183
1709308557.4650 0 0 130 683 861 454 0 0  0.0223
1709308557.4715 0 0 175 723 856 400 0 0  0.0237
1709308557.4783 0 0 223 745 800 353 0 0  0.0225
1709308557.4862 0 0 287 824 801 334 0 0  0.0248
1709308557.4954 0 0 367 868 783 282 0 0  0.0257
1709308557.5027 0 0 417 888 717 201 0 0  0.0246
1709308557.5105 0 0 488 921 679 167 0 0  0.0244
1709308557.5196 0 0 589 989 664 142 0 0  0.0276
1709308557.5262 0 0 646 981 591 96 0 0  0.0267
1709308557.5340 0 54 723 1000 566 52 0 0  0.0296
1709308557.5435 0 250 849 1000 525 24 0 0  0.0322
1709308557.5508 0 409 904 959 441 0 0 0  0.0328
1709308557.5581 0 595 1000 934 381 0 0 0  0.0371
1709308557.5674 0 777 1000 903 337 0 0 0  0.0421
1709308557.5740 0 900 1000 828 276 0 0 0  0.0421
1709308557.5829 0 1000 1000 789 233 0 0 0  0.0422
1709308557.5907 0 1000 1000 764 191 0 0 0  0.0413
1709308557.5988 0 1000 1000 681 135 0 0 0  0.0384
1709308557.6067 195 1000 1000 641 128 0 0 0  0.0379
1709308557.6147 358 1000 1000 623 97 0 0 0  0.0388
1709308557.6223 565 1000 1000 577 49 0 0 0  0.0411
1709308557.6302 673 1000 1000 542 23 0 0 0  0.0441
1709308557.6390 847 1000 1000 493 6 0 0 0  0.0444
1709308557.6464 967 1000 1000 480 8 0 0 0  0.0442
1709308557.6548 1000 1000 1000 480 0 0 0 0  0.0442
1709308557.6626 1000 1000 1000 447 0 0 0 0  0.0436
1709308557.6703 1000 1000 1000 457 0 0 0 0  0.0438
1709308557.6783 1000 1000 1000 431 0 0 0 0  0.0433
1709308557.6884 989 1000 1000 460 0 0 0 0  0.0438
1709308557.6939 956 1000 1000 482 0 0 0 0  0.0442
1709308557.7025 750 1000 1000 473 0 0 0 0  0.0440
1709308557.7106 750 1000 1000 511 4 0 0 0  0.0448
1709308557.7182 597 1000 1000 528 26 0 0 0  0.0408
1709308557.7263 478 1000 1000 526 4 0 0 0  0.0378
1709308557.7353 369 1000 1000 577 36 0 0 0  0.0375
1709308557.7419 271 1000 1000 617 59 0 0 0  0.0376
1709308557.7505 65 1000 1000 634 64 0 0 0  0.0367
1709308557.7587 0 1000 1000 658 94 0 0 0  0.0373
1709308557.7667 0 1000 1000 691 133 0 0 0  0.0389
1709308557.7745 0 1000 1000 712 148 0 0 0  0.0398
1709308557.7832 0 1000 1000 733 170 0 0 0  0.0404
1709308557.7902 0 1000 1000 793 209 0 0 0  0.0422
1709308557.7993 0 881 1000 797 244 0 0 0  0.0408
1709308557.8070 0 836 1000 839 290 0 0 0  0.0414
1709308557.8148 0 713 1000 901 343 0 0 0  0.0408
1709308557.8231 0 609 1000 917 370 0 0 0  0.0371
1709308557.8318 0 486 972 932 403 0 0 0  0.0343
1709308557.8384 0 395 931 961 444 0 0 0  0.0332
1709308557.8465 0 318 863 1000 490 0 0 0  0.0324
1709308557.8550 0 181 778 1000 512 11 0 0  0.0299
1709308557.8627 0 127 755 1000 565 54 0 0  0.0305
1709308557.8706 0 50 728 1000 598 82 0 0  0.0306
1709308557.8786 0 0 657 1000 611 91 0 0  0.0282
1709308557.8864 0 0 636 1000 649 129 0 0  0.0288
1709308557.8948 0 0 623 1000 684 157 0 0  0.0299
1709308557.9032 0 0 570 987 682 164 0 0  0.0279
1709308557.9109 0 0 554 1000 715 183 0 0  0.0292
1709308557.9188 0 0 557 1000 747 211 0 0  0.0303
1709308557.9271 0 0 511 972 733 218 0 0  0.0284
1709308557.9348 0 0 488 970 752 218 0 0  0.0284
1709308557.9427 0 0 497 976 796 262 0 0  0.0301
1709308557.9514 0 0 458 937 761 234 0 0  0.0276
1709308557.9581 0 0 468 952 786 229 0 0  0.0287
1709308557.9660 0 0 468 957 806 269 0 0  0.0295
1709308557.9747 0 0 420 934 766 247 0 0  0.0271
1709308557.9823 0 0 440 957 783 267 0 0  0.0284
1709308557.9901 0 0 468 976 804 249 0 0  0.0297
1709308557.9997 0 0 456 941 750 201 0 0  0.0272
1709308558.0062 0 0 488 989 730 211 0 0  0.0280
1709308558.0145 0 0 536 1000 727 192 0 0  0.0291
1709308558.0227 0 0 543 985 692 167 0 0  0.0277
1709308558.0314 0 0 550 972 656 137 0 0  0.0258
1709308558.0387 0 0 584 1000 652 136 0 0  0.0271
1709308558.0480 0 0 643 1000 647 144 0 0  0.0290
1709308558.0544 0 0 648 1000 588 78 0 0  0.0271
1709308558.0625 0 0 716 1000 561 47 0 0  0.0292
1709308558.0715 0 95 776 1000 561 45 0 0  0.0308
1709308558.0782 0 163 810 1000 500 0 0 0  0.0303
1709308558.0862 0 272 863 1000 476 0 0 0  0.0317
1709308558.0951 0 359 929 990 441 0 0 0  0.0331
1709308558.1025 0 436 952 928 376 0 0 0  0.0326
1709308558.1106 0 600 1000 926 353 0 0 0  0.0368
1709308558.1196 0 736 1000 901 322 0 0 0  0.0411
1709308558.1262 0 777 1000 840 261 0 0 0  0.0401
1709308558.1341 0 913 1000 820 259 0 0 0  0.0420
1709308558.1430 0 986 1000 800 233 0 0 0  0.0423
1709308558.1504 0 1000 1000 756 201 0 0 0  0.0412
1709308558.1585 0 1000 1000 740 173 0 0 0  0.0406
1709308558.1675 0 1000 1000 729 168 0 0 0  0.0403
1709308558.1741 0 1000 1000 678 143 0 0 0  0.0383
1709308558.1829 0 1000 1000 659 122 0 0 0  0.0374
1709308558.1906 0 1000 1000 650 112 0 0 0  0.0370
1709308558.1989 0 1000 1000 603 90 0 0 0  0.0352
1709308558.2066 10 1000 1000 588 90 0 0 0  0.0348
1709308558.2155 43 1000 1000 606 84 0 0 0  0.0356
1709308558.2221 0 1000 1000 594 62 0 0 0  0.0350
1709308558.2308 0 1000 1000 575 49 0 0 0  0.0344
1709308558.2387 32 1000 1000 623 80 0 0 0  0.0361
1709308558.2464 0 1000 1000 623 90 0 0 0  0.0359
1709308558.2539 0 1000 1000 628 84 0 0 0  0.0361
1709308558.2629 0 1000 1000 647 99 0 0 0  0.0369
1709308558.2707 0 1000 1000 663 112 0 0 0  0.0375
1709308558.2785 0 1000 1000 665 107 0 0 0  0.0376
1709308558.2874 0 1000 1000 685 140 0 0 0  0.0386
1709308558.2944 0 1000 1000 716 155 0 0 0  0.0399
1709308558.3022 0 1000 1000 722 160 0 0 0  0.0401
1709308558.3114 0 1000 1000 742 190 0 0 0  0.0407
1709308558.3181 0 954 1000 795 233 0 0 0  0.0417
1709308558.3260 0 895 1000 787 234 0 0 0  0.0407
1709308558.3350 0 809 1000 817 256 0 0 0  0.0402
1709308558.3428 0 759 1000 870 297 0 0 0  0.0407
1709308558.3510 0 650 1000 855 320 0 0 0  0.0368
1709308558.3589 0 613 1000 906 342 0 0 0  0.0367
1709308558.3663 0 550 1000 943 381 0 0 0  0.0360
1709308558.3741 0 418 945 934 393 0 0 0  0.0325
1709308558.3831 0 413 942 968 436 0 0 0  0.0336
1709308558.3908 0 345 920 1000 472 0 0 0  0.0334
1709308558.3992 0 231 849 1000 464 0 0 0  0.0309
1709308558.4079 0 227 837 1000 500 0 0 0  0.0313
1709308558.4145 0 177 815 1000 533 8 0 0  0.0312
1709308558.4225 0 136 780 1000 538 29 0 0  0.0304
1709308558.4305 0 63 742 1000 540 24 0 0  0.0294
1709308558.4379 0 13 698 1000 561 34 0 0  0.0287
1709308558.4462 0 13 684 1000 590 72 0 0  0.0288
1709308558.4548 0 0 648 1000 595 75 0 0  0.0273
1709308558.4626 0 0 643 1000 611 110 0 0  0.0276
1709308558.4706 0 0 641 1000 639 105 0 0  0.0286
1709308558.4787 0 0 611 1000 628 108 0 0  0.0270
1709308558.4863 0 0 609 1000 656 134 0 0  0.0281
1709308558.4942 0 0 611 1000 674 144 0 0  0.0290
1709308558.5035 0 0 575 1000 644 129 0 0  0.0265
1709308558.5105 0 0 598 1000 666 139 0 0  0.0282
1709308558.5183 0 0 593 1000 682 147 0 0  0.0288
1709308558.5275 0 0 579 1000 652 133 0 0  0.0270
1709308558.5341 0 0 609 1000 671 141 0 0  0.0288
1709308558.5421 0 0 634 1000 671 126 0 0  0.0297
1709308558.5515 0 0 650 1000 656 95 0 0  0.0296
1709308558.5583 0 0 687 1000 649 100 0 0  0.0311
1709308558.5663 0 0 716 1000 642 87 0 0  0.0319
1709308558.5755 0 0 737 1000 623 68 0 0  0.0316
1709308558.5821 0 31 771 1000 603 57 0 0  0.0317
1709308558.5905 0 77 799 1000 590 34 0 0  0.0320
1709308558.6001 0 131 817 1000 557 41 0 0  0.0317
1709308558.6068 0 200 878 1000 533 0 0 0  0.0327
1709308558.6148 0 277 945 1000 520 0 0 0  0.0341
1709308558.6228 0 336 981 1000 485 0 0 0  0.0346
1709308558.6305 0 404 1000 1000 457 0 0 0  0.0352
1709308558.6385 0 486 1000 1000 444 0 0 0  0.0364
1709308558.6476 0 513 1000 1000 426 0 0 0  0.0367
1709308558.6539 0 513 1000 990 395 0 0 0  0.0361
1709308558.6619 0 631 1000 989 385 0 0 0  0.0393
1709308558.6712 0 681 1000 987 370 0 0 0  0.0412
1709308558.6789 0 700 1000 939 340 0 0 0  0.0411
1709308558.6869 0 772 1000 936 323 0 0 0  0.0425
1709308558.6949 0 868 1000 943 328 0 0 0  0.0444
1709308558.7023 0 918 1000 895 290 0 0 0  0.0439
1709308558.7103 0 931 1000 890 282 0 0 0  0.0439
1709308558.7195 0 1000 1000 882 269 0 0 0  0.0445
1709308558.7260 0 1000 1000 819 239 0 0 0  0.0429
1709308558.7341 0 1000 1000 820 234 0 0 0  0.0429
1709308558.7432 0 1000 1000 826 229 0 0 0  0.0430
1709308558.7506 0 1000 1000 782 213 0 0 0  0.0419
1709308558.7585 0 1000 1000 786 214 0 0 0  0.0420
1709308558.7684 0 1000 1000 793 216 0 0 0  0.0422
1709308558.7740 0 1000 1000 722 191 0 0 0  0.0401
1709308558.7820 0 1000 1000 749 190 0 0 0  0.0409
1709308558.7911 0 1000 1000 764 186 0 0 0  0.0413
1709308558.7994 0 1000 1000 727 165 0 0 0  0.0403
1709308558.8060 0 995 1000 747 171 0 0 0  0.0408
1709308558.8147 0 977 1000 755 195 0 0 0  0.0408
1709308558.8224 0 981 1000 767 209 0 0 0  0.0413
1709308558.8302 0 931 1000 773 209 0 0 0  0.0408
1709308558.8387 0 845 1000 813 236 0 0 0  0.0406
1709308558.8462 0 818 1000 861 276 0 0 0  0.0415
1709308558.8542 0 704 1000 851 280 0 0 0  0.0389
1709308558.8633 0 631 1000 875 309 0 0 0  0.0364
1709308558.8700 0 563 1000 903 360 0 0 0  0.0353
1709308558.8789 0 481 968 912 363 0 0 0  0.0332
1709308558.8870 0 454 956 946 406 0 0 0  0.0337
1709308558.8947 0 350 917 989 456 0 0 0  0.0330
1709308558.9021 0 222 835 989 461 0 0 0  0.0303
1709308558.9112 0 195 812 1000 512 13 0 0  0.0308
1709308558.9189 0 140 789 1000 543 31 0 0  0.0307
1709308558.9269 0 45 714 1000 543 32 0 0  0.0288
1709308558.9358 0 0 710 1000 575 41 0 0  0.0295
1709308558.9426 0 0 680 1000 609 60 0 0  0.0292
1709308558.9500 0 0 652 1000 614 82 0 0  0.0281
1709308558.9592 0 0 646 1000 633 101 0 0  0.0285
1709308558.9669 0 0 621 1000 657 128 0 0  0.0286
1709308558.9747 0 0 595 1000 652 129 0 0  0.0275
1709308558.9827 0 0 584 1000 684 149 0 0  0.0286
1709308558.9904 0 0 561 1000 715 174 0 0  0.0293
1709308558.9988 0 0 520 992 699 178 0 0  0.0277
1709308559.0068 0 0 527 1000 740 197 0 0  0.0293
1709308559.0145 0 0 518 1000 761 231 0 0  0.0298
1709308559.0226 0 0 484 994 766 226 0 0  0.0291
1709308559.0315 0 0 463 978 747 210 0 0  0.0279
1709308559.0380 0 0 484 996 788 231 0 0  0.0298
1709308559.0469 0 0 474 992 793 257 0 0  0.0298
1709308559.0554 0 0 445 957 761 213 0 0  0.0277
1709308559.0620 0 0 470 979 790 241 0 0  0.0293
1709308559.0699 0 0 477 996 788 239 0 0  0.0297
1709308559.0790 0 0 477 987 753 208 0 0  0.0285
1709308559.0860 0 0 511 1000 760 206 0 0  0.0295
1709308559.0945 0 0 534 1000 755 218 0 0  0.0299
1709308559.1031 0 0 541 1000 722 182 0 0  0.0290
1709308559.1107 0 0 561 1000 725 162 0 0  0.0296
1709308559.1188 0 0 614 1000 723 169 0 0  0.0312
1709308559.1280 0 0 621 1000 680 136 0 0  0.0296
1709308559.1339 0 0 678 1000 667 124 0 0  0.0314
1709308559.1420 0 0 696 1000 657 105 0 0  0.0319
1709308559.1508 0 0 678 1000 601 72 0 0  0.0289
1709308559.1586 0 0 714 1000 578 39 0 0  0.0297
