% Edge sensor logfile normalized 'log_20240301_170042.319/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308853.4494 0 290 965 1000 538 0 0 0  0.0350
1709308853.4572 0 313 1000 1000 507 0 0 0  0.0351
1709308853.4654 0 381 1000 1000 471 0 0 0  0.0352
1709308853.4734 0 522 1000 1000 464 0 0 0  0.0375
1709308853.4812 0 590 1000 1000 424 0 0 0  0.0386
1709308853.4891 0 686 1000 1000 381 0 0 0  0.0418
1709308853.4974 0 804 1000 1000 381 0 0 0  0.0448
1709308853.5052 0 900 1000 983 333 0 0 0  0.0456
1709308853.5134 0 1000 1000 926 287 0 0 0  0.0455
1709308853.5216 0 1000 1000 910 262 0 0 0  0.0450
1709308853.5292 0 1000 1000 919 261 0 0 0  0.0451
1709308853.5370 0 1000 1000 901 251 0 0 0  0.0447
1709308853.5452 0 1000 1000 881 221 0 0 0  0.0441
1709308853.5529 0 1000 1000 829 190 0 0 0  0.0429
1709308853.5621 0 1000 1000 793 178 0 0 0  0.0420
1709308853.5692 0 1000 1000 789 161 0 0 0  0.0419
1709308853.5775 0 1000 1000 764 152 0 0 0  0.0412
1709308853.5854 0 1000 1000 749 120 0 0 0  0.0408
1709308853.5930 0 1000 1000 725 104 0 0 0  0.0401
1709308853.6008 0 1000 1000 738 97 0 0 0  0.0404
1709308853.6088 0 1000 1000 700 84 0 0 0  0.0394
1709308853.6171 0 1000 1000 689 80 0 0 0  0.0388
1709308853.6251 10 1000 1000 661 47 0 0 0  0.0375
1709308853.6341 0 1000 1000 634 41 0 0 0  0.0363
1709308853.6413 32 1000 1000 619 41 0 0 0  0.0360
1709308853.6490 86 1000 1000 619 39 0 0 0  0.0363
1709308853.6569 184 1000 1000 625 33 0 0 0  0.0372
1709308853.6651 228 1000 1000 621 44 0 0 0  0.0374
1709308853.6729 163 1000 1000 623 34 0 0 0  0.0369
1709308853.6811 76 1000 1000 623 42 0 0 0  0.0364
1709308853.6888 119 1000 1000 621 42 0 0 0  0.0365
1709308853.6974 130 1000 1000 628 46 0 0 0  0.0369
1709308853.7047 195 1000 1000 636 49 0 0 0  0.0377
1709308853.7129 0 1000 1000 630 49 0 0 0  0.0362
1709308853.7209 54 1000 1000 656 59 0 0 0  0.0375
1709308853.7291 54 1000 1000 645 67 0 0 0  0.0371
1709308853.7369 0 1000 1000 650 64 0 0 0  0.0370
1709308853.7455 0 1000 1000 680 77 0 0 0  0.0384
1709308853.7527 0 1000 1000 685 97 0 0 0  0.0386
1709308853.7609 0 1000 1000 694 95 0 0 0  0.0391
1709308853.7686 0 1000 1000 711 109 0 0 0  0.0397
1709308853.7767 0 1000 1000 722 123 0 0 0  0.0401
1709308853.7847 0 1000 1000 744 142 0 0 0  0.0407
1709308853.7932 0 1000 1000 782 155 0 0 0  0.0417
1709308853.8008 0 1000 1000 791 163 0 0 0  0.0419
1709308853.8091 0 1000 1000 798 173 0 0 0  0.0421
1709308853.8170 0 1000 1000 853 208 0 0 0  0.0435
1709308853.8254 0 1000 1000 861 224 0 0 0  0.0438
1709308853.8340 0 1000 1000 893 271 0 0 0  0.0447
1709308853.8406 0 986 1000 928 299 0 0 0  0.0455
1709308853.8489 0 940 1000 981 332 0 0 0  0.0461
1709308853.8571 0 913 1000 1000 347 0 0 0  0.0462
1709308853.8648 0 790 1000 1000 365 0 0 0  0.0443
1709308853.8729 0 727 1000 1000 406 0 0 0  0.0436
1709308853.8817 0 659 1000 1000 433 0 0 0  0.0413
1709308853.8889 0 522 1000 1000 451 0 0 0  0.0373
1709308853.8970 0 468 1000 1000 489 0 0 0  0.0369
1709308853.9052 0 368 1000 1000 500 0 0 0  0.0356
1709308853.9129 0 313 965 1000 530 0 0 0  0.0351
1709308853.9219 0 245 924 1000 561 0 0 0  0.0345
1709308853.9290 0 122 865 1000 576 19 0 0  0.0331
1709308853.9374 0 81 842 1000 608 29 0 0  0.0335
1709308853.9456 0 45 833 1000 646 59 0 0  0.0346
1709308853.9527 0 0 769 1000 664 82 0 0  0.0340
1709308853.9614 0 0 703 1000 674 98 0 0  0.0330
1709308853.9693 0 0 675 1000 714 146 0 0  0.0334
1709308853.9776 0 0 662 1000 719 146 0 0  0.0329
1709308853.9848 0 0 618 1000 709 134 0 0  0.0309
1709308853.9930 0 0 595 1000 728 155 0 0  0.0307
1709308854.0011 0 0 595 1000 743 178 0 0  0.0311
1709308854.0088 0 0 566 1000 738 165 0 0  0.0301
1709308854.0167 0 0 561 1000 757 180 0 0  0.0306
1709308854.0249 0 0 547 1000 770 210 0 0  0.0306
1709308854.0343 0 0 541 1000 780 175 0 0  0.0306
1709308854.0414 0 0 561 1000 793 210 0 0  0.0316
1709308854.0495 0 0 545 1000 790 198 0 0  0.0311
1709308854.0570 0 0 520 1000 803 218 0 0  0.0309
1709308854.0651 0 0 525 1000 803 220 0 0  0.0310
1709308854.0733 0 0 527 1000 814 210 0 0  0.0313
1709308854.0809 0 0 511 1000 800 197 0 0  0.0305
1709308854.0887 0 0 513 1000 798 220 0 0  0.0306
1709308854.0969 0 0 513 1000 803 223 0 0  0.0307
1709308854.1048 0 0 527 1000 809 223 0 0  0.0312
1709308854.1130 0 0 520 1000 790 206 0 0  0.0305
1709308854.1212 0 0 531 1000 798 197 0 0  0.0309
1709308854.1290 0 0 557 1000 814 216 0 0  0.0320
1709308854.1368 0 0 545 1000 806 190 0 0  0.0314
1709308854.1451 0 0 566 1000 796 182 0 0  0.0317
1709308854.1526 0 0 566 1000 780 182 0 0  0.0313
1709308854.1609 0 0 577 1000 773 190 0 0  0.0314
1709308854.1691 0 0 607 1000 768 192 0 0  0.0323
1709308854.1770 0 0 611 1000 747 162 0 0  0.0317
1709308854.1848 0 0 632 1000 738 152 0 0  0.0322
1709308854.1928 0 0 678 1000 742 144 0 0  0.0343
1709308854.2006 0 0 694 1000 740 113 0 0  0.0350
1709308854.2091 0 0 712 1000 722 118 0 0  0.0352
1709308854.2174 0 0 746 1000 720 106 0 0  0.0359
1709308854.2253 0 0 776 1000 697 101 0 0  0.0358
1709308854.2333 0 0 769 1000 676 83 0 0  0.0346
1709308854.2409 0 0 789 1000 661 65 0 0  0.0342
1709308854.2488 0 0 819 1000 642 39 0 0  0.0340
1709308854.2571 0 127 869 1000 624 41 0 0  0.0347
1709308854.2654 0 154 890 1000 583 14 0 0  0.0339
1709308854.2736 0 209 933 1000 570 4 0 0  0.0346
1709308854.2817 0 268 979 1000 557 0 0 0  0.0355
1709308854.2886 0 290 1000 1000 517 0 0 0  0.0350
1709308854.2975 0 381 1000 1000 505 0 0 0  0.0358
1709308854.3048 0 427 1000 1000 472 0 0 0  0.0359
1709308854.3130 0 477 1000 1000 447 0 0 0  0.0363
1709308854.3208 0 627 1000 1000 429 0 0 0  0.0399
1709308854.3288 0 695 1000 1000 385 0 0 0  0.0424
1709308854.3366 0 790 1000 981 332 0 0 0  0.0437
1709308854.3456 0 850 1000 978 342 0 0 0  0.0448
1709308854.3527 0 895 1000 939 315 0 0 0  0.0446
1709308854.3610 0 931 1000 897 274 0 0 0  0.0440
1709308854.3687 0 1000 1000 861 251 0 0 0  0.0440
1709308854.3768 0 1000 1000 848 233 0 0 0  0.0436
1709308854.3855 0 1000 1000 819 214 0 0 0  0.0428
1709308854.3934 0 1000 1000 802 190 0 0 0  0.0423
1709308854.4006 0 1000 1000 778 163 0 0 0  0.0416
1709308854.4088 0 1000 1000 765 152 0 0 0  0.0412
1709308854.4175 0 1000 1000 771 147 0 0 0  0.0414
1709308854.4250 0 1000 1000 747 135 0 0 0  0.0407
1709308854.4340 0 1000 1000 711 100 0 0 0  0.0397
1709308854.4407 0 1000 1000 696 84 0 0 0  0.0392
1709308854.4489 0 1000 1000 685 71 0 0 0  0.0386
1709308854.4572 21 1000 1000 685 52 0 0 0  0.0387
1709308854.4648 10 1000 1000 643 44 0 0 0  0.0367
1709308854.4731 97 1000 1000 625 41 0 0 0  0.0366
1709308854.4814 130 1000 1000 628 28 0 0 0  0.0369
1709308854.4889 152 1000 1000 614 33 0 0 0  0.0365
1709308854.4971 130 1000 1000 581 9 0 0 0  0.0353
1709308854.5056 228 1000 1000 617 14 0 0 0  0.0372
1709308854.5133 195 1000 1000 586 23 0 0 0  0.0360
1709308854.5207 250 1000 1000 601 23 0 0 0  0.0369
1709308854.5289 195 1000 1000 599 24 0 0 0  0.0364
1709308854.5376 141 1000 1000 588 14 0 0 0  0.0356
1709308854.5450 163 1000 1000 616 24 0 0 0  0.0367
1709308854.5532 76 1000 1000 630 36 0 0 0  0.0366
1709308854.5611 0 1000 1000 610 39 0 0 0  0.0355
1709308854.5695 43 1000 1000 645 54 0 0 0  0.0370
1709308854.5768 32 1000 1000 648 52 0 0 0  0.0371
1709308854.5855 0 1000 1000 658 52 0 0 0  0.0373
1709308854.5928 0 1000 1000 694 79 0 0 0  0.0391
1709308854.6011 0 1000 1000 711 89 0 0 0  0.0397
1709308854.6089 0 1000 1000 723 94 0 0 0  0.0401
1709308854.6174 0 1000 1000 755 123 0 0 0  0.0409
1709308854.6250 0 1000 1000 786 138 0 0 0  0.0417
1709308854.6339 0 1000 1000 791 163 0 0 0  0.0419
1709308854.6426 0 1000 1000 804 176 0 0 0  0.0423
1709308854.6487 0 1000 1000 831 196 0 0 0  0.0430
1709308854.6566 0 1000 1000 850 242 0 0 0  0.0437
1709308854.6648 0 1000 1000 879 256 0 0 0  0.0444
1709308854.6732 0 963 1000 904 282 0 0 0  0.0446
1709308854.6810 0 850 1000 932 312 0 0 0  0.0437
1709308854.6888 0 768 1000 967 338 0 0 0  0.0431
1709308854.6971 0 740 1000 1000 385 0 0 0  0.0436
1709308854.7049 0 659 1000 1000 395 0 0 0  0.0407
1709308854.7133 0 572 1000 1000 424 0 0 0  0.0381
1709308854.7216 0 518 1000 1000 457 0 0 0  0.0373
1709308854.7295 0 422 1000 1000 494 0 0 0  0.0362
1709308854.7369 0 336 965 1000 510 0 0 0  0.0349
1709308854.7451 0 259 942 1000 545 0 0 0  0.0345
1709308854.7528 0 213 924 1000 578 0 0 0  0.0347
1709308854.7609 0 136 878 1000 614 34 0 0  0.0346
1709308854.7692 0 59 842 1000 633 39 0 0  0.0343
1709308854.7766 0 0 799 1000 654 59 0 0  0.0341
1709308854.7856 0 0 753 1000 684 103 0 0  0.0346
1709308854.7929 0 0 691 1000 700 128 0 0  0.0338
1709308854.8007 0 0 648 1000 719 142 0 0  0.0323
1709308854.8090 0 0 616 1000 712 165 0 0  0.0309
1709308854.8173 0 0 607 1000 742 160 0 0  0.0315
1709308854.8255 0 0 595 1000 760 182 0 0  0.0316
1709308854.8335 0 0 570 1000 753 188 0 0  0.0307
1709308854.8408 0 0 547 1000 776 201 0 0  0.0308
1709308854.8486 0 0 541 1000 791 206 0 0  0.0310
1709308854.8569 0 0 525 1000 796 220 0 0  0.0308
1709308854.8652 0 0 515 1000 795 216 0 0  0.0306
1709308854.8729 0 0 506 1000 814 221 0 0  0.0308
1709308854.8810 0 0 490 1000 813 223 0 0  0.0305
1709308854.8888 0 0 497 1000 801 236 0 0  0.0304
1709308854.8968 0 0 486 1000 803 220 0 0  0.0302
1709308854.9049 0 0 497 1000 804 220 0 0  0.0304
1709308854.9132 0 0 504 1000 796 221 0 0  0.0304
1709308854.9216 0 0 504 1000 798 229 0 0  0.0305
1709308854.9287 0 0 522 1000 801 226 0 0  0.0309
1709308854.9366 0 0 525 1000 796 216 0 0  0.0308
1709308854.9453 0 0 566 1000 806 223 0 0  0.0321
1709308854.9535 0 0 605 1000 788 208 0 0  0.0328
1709308854.9615 0 0 582 1000 765 172 0 0  0.0313
1709308854.9692 0 0 632 1000 781 183 0 0  0.0334
1709308854.9773 0 0 650 1000 775 177 0 0  0.0340
1709308854.9851 0 0 671 1000 740 141 0 0  0.0339
1709308854.9927 0 0 700 1000 730 128 0 0  0.0351
1709308855.0018 0 0 716 1000 705 118 0 0  0.0348
1709308855.0089 0 0 753 1000 685 100 0 0  0.0347
1709308855.0166 0 13 796 1000 666 77 0 0  0.0346
1709308855.0248 0 54 840 1000 652 68 0 0  0.0350
1709308855.0331 0 131 874 1000 634 34 0 0  0.0352
1709308855.0416 0 200 963 1000 614 18 0 0  0.0364
1709308855.0496 0 268 977 1000 573 0 0 0  0.0359
1709308855.0567 0 300 1000 1000 548 0 0 0  0.0359
1709308855.0655 0 395 1000 1000 509 0 0 0  0.0361
1709308855.0726 0 586 1000 1000 480 0 0 0  0.0395
1709308855.0808 0 622 1000 1000 442 0 0 0  0.0400
1709308855.0891 0 700 1000 1000 381 0 0 0  0.0426
1709308855.0971 0 877 1000 1000 358 0 0 0  0.0458
1709308855.1053 0 995 1000 985 333 0 0 0  0.0469
1709308855.1130 0 1000 1000 950 297 0 0 0  0.0460
1709308855.1212 0 1000 1000 928 262 0 0 0  0.0453
1709308855.1294 0 1000 1000 879 239 0 0 0  0.0442
1709308855.1376 0 1000 1000 851 214 0 0 0  0.0435
1709308855.1446 0 1000 1000 815 196 0 0 0  0.0426
1709308855.1528 0 1000 1000 797 168 0 0 0  0.0421
1709308855.1616 0 1000 1000 755 155 0 0 0  0.0410
1709308855.1687 0 1000 1000 755 133 0 0 0  0.0409
1709308855.1769 0 1000 1000 692 102 0 0 0  0.0390
1709308855.1850 0 1000 1000 654 92 0 0 0  0.0371
1709308855.1932 10 1000 1000 645 82 0 0 0  0.0368
1709308855.2013 76 1000 1000 661 59 0 0 0  0.0379
1709308855.2091 163 1000 1000 634 46 0 0 0  0.0373
1709308855.2173 119 1000 1000 632 42 0 0 0  0.0370
1709308855.2256 282 1000 1000 654 42 0 0 0  0.0392
1709308855.2331 195 1000 1000 619 36 0 0 0  0.0370
1709308855.2409 228 1000 1000 625 36 0 0 0  0.0375
1709308855.2491 108 1000 1000 619 46 0 0 0  0.0364
1709308855.2568 0 1000 1000 656 51 0 0 0  0.0372
1709308855.2649 0 1000 1000 691 84 0 0 0  0.0389
1709308855.2729 0 1000 1000 734 112 0 0 0  0.0404
1709308855.2806 0 1000 1000 771 143 0 0 0  0.0414
1709308855.2891 0 1000 1000 840 191 0 0 0  0.0431
1709308855.2974 0 1000 1000 875 216 0 0 0  0.0440
1709308855.3053 0 1000 1000 928 261 0 0 0  0.0453
1709308855.3126 0 1000 1000 967 314 0 0 0  0.0464
1709308855.3207 0 936 1000 1000 355 0 0 0  0.0466
1709308855.3286 0 772 1000 1000 408 0 0 0  0.0446
1709308855.3375 0 586 1000 1000 449 0 0 0  0.0389
1709308855.3446 0 427 1000 1000 509 0 0 0  0.0366
1709308855.3534 0 327 990 1000 575 0 0 0  0.0367
1709308855.3615 0 181 856 1000 609 22 0 0  0.0343
1709308855.3688 0 31 799 1000 671 85 0 0  0.0350
1709308855.3766 0 0 719 1000 722 131 0 0  0.0354
1709308855.3851 0 0 646 1000 760 165 0 0  0.0334
1709308855.3934 0 0 598 1000 801 218 0 0  0.0329
1709308855.4006 0 0 531 1000 857 251 0 0  0.0325
1709308855.4086 0 0 463 1000 905 305 0 0  0.0326
1709308855.4169 0 0 436 1000 961 348 0 0  0.0336
1709308855.4252 0 0 369 978 998 417 0 0  0.0338
1709308855.4326 0 0 292 910 1000 492 0 0  0.0331
1709308855.4416 0 0 210 835 1000 596 57 0  0.0336
1709308855.4496 0 0 89 758 1000 684 138 0  0.0349
1709308855.4576 0 0 29 692 1000 773 217 0  0.0361
1709308855.4648 0 0 0 575 981 816 263 0  0.0326
1709308855.4726 0 0 0 466 905 876 347 0  0.0309
1709308855.4809 0 0 0 376 821 952 422 0  0.0300
1709308855.4886 0 0 0 266 717 949 471 0  0.0267
1709308855.4972 0 0 0 206 646 978 536 28  0.0251
1709308855.5054 0 0 0 129 571 981 591 79  0.0241
1709308855.5126 0 0 0 54 505 935 643 114  0.0232
1709308855.5214 0 0 0 18 456 916 689 184  0.0244
1709308855.5295 0 0 0 0 380 853 731 224  0.0237
1709308855.5373 0 0 0 0 325 799 780 294  0.0235
1709308855.5450 0 0 0 0 289 798 842 370  0.0256
1709308855.5531 0 0 0 0 239 748 892 415  0.0257
1709308855.5606 0 0 0 0 221 722 905 427  0.0252
1709308855.5695 0 0 0 0 198 688 926 492  0.0252
1709308855.5776 0 0 0 0 158 651 926 517  0.0236
1709308855.5854 0 0 0 0 110 591 912 546  0.0213
1709308855.5929 0 0 0 0 59 522 894 609  0.0206
1709308855.6011 0 0 0 0 24 458 852 650  0.0195
1709308855.6094 0 0 0 0 0 433 822 666  0.0188
1709308855.6174 0 0 0 0 0 390 796 683  0.0186
1709308855.6248 0 0 0 0 0 369 782 725  0.0205
1709308855.6330 0 0 0 0 0 303 729 701  0.0183
1709308855.6415 0 0 0 0 0 261 687 748  0.0135
1709308855.6487 0 0 0 0 0 218 656 740  0.0082
1709308855.6569 0 0 0 0 0 185 619 732  0.0049
1709308855.6648 0 0 0 0 0 164 582 699  0.0000
1709308855.6731 0 0 0 0 0 157 570 719  0.0022
1709308855.6813 0 0 0 0 0 126 542 744  0.0037
1709308855.6890 0 0 0 0 0 85 536 728  0.0025
1709308855.6971 0 0 0 0 0 83 542 762  0.0048
1709308855.7053 0 0 0 0 0 67 521 736  0.0029
1709308855.7130 0 0 0 0 0 70 508 719  0.0015
1709308855.7220 0 0 0 0 0 44 507 736  0.0027
1709308855.7292 0 0 0 0 0 70 500 740  0.0029
1709308855.7376 0 0 0 0 0 41 468 697  0.0000
1709308855.7447 0 0 0 0 0 21 445 687  0.0000
1709308855.7528 0 0 0 0 0 4 440 689  0.0000
1709308855.7616 0 0 0 0 0 0 384 638  0.0000
1709308855.7696 0 0 0 0 0 0 361 644  0.0000
1709308855.7770 0 0 0 0 0 0 329 617  0.0000
1709308855.7846 0 0 0 0 0 0 314 576  0.0000
1709308855.7928 0 0 0 0 0 0 303 574  0.0000
1709308855.8009 0 0 0 0 0 0 266 556  0.0000
1709308855.8086 0 0 0 0 0 0 243 517  0.0000
1709308855.8166 0 0 0 0 0 0 259 537  0.0000
1709308855.8254 0 0 0 0 0 0 261 554  0.0000
1709308855.8331 0 0 0 0 0 0 247 515  0.0000
1709308855.8408 0 0 0 0 0 0 252 537  0.0000
1709308855.8493 0 0 0 0 0 0 240 498  0.0000
1709308855.8570 0 0 0 0 0 0 252 527  0.0000
1709308855.8652 0 0 0 0 0 0 243 509  0.0000
1709308855.8733 0 0 0 0 0 0 259 531  0.0000
1709308855.8808 0 0 0 0 0 0 289 537  0.0000
1709308855.8896 0 0 0 0 0 0 231 505  0.0000
1709308855.8966 0 0 0 0 0 0 233 484  0.0000
1709308855.9052 0 0 0 0 0 0 207 472  0.0000
1709308855.9133 0 0 0 0 0 0 196 447  0.0000
1709308855.9214 0 0 0 0 0 0 201 431  0.0000
1709308855.9291 0 0 0 0 0 0 171 443  0.0000
1709308855.9371 0 0 0 0 0 0 138 392  0.0000
1709308855.9453 0 0 0 0 0 0 131 376  0.0000
1709308855.9531 0 0 0 0 0 0 110 359  0.0000
1709308855.9612 0 0 0 0 0 0 80 329  0.0000
1709308855.9695 0 0 0 0 0 0 80 325  0.0000
1709308855.9771 0 0 0 0 0 0 64 312  0.0000
1709308855.9848 0 0 0 0 0 0 35 267  0.0000
1709308855.9935 0 0 0 0 0 0 14 265  0.0000
1709308856.0015 0 0 0 0 0 0 1 251  0.0000
1709308856.0086 0 0 0 0 0 0 0 216  0.0000
1709308856.0169 0 0 0 0 0 0 0 200  0.0000
1709308856.0247 0 0 0 0 0 0 0 161  0.0000
1709308856.0328 0 0 0 0 0 0 0 110  0.0000
1709308856.0415 0 0 0 0 0 0 0 104  0.0000
1709308856.0494 0 0 0 0 0 0 0 40  0.0000
1709308856.0576 0 0 0 0 0 0 0 14  0.0000
1709308856.0646 0 0 0 0 0 0 0 0  0.0000
1709308856.0735 0 0 0 0 0 0 0 0  0.0000
1709308856.0818 0 0 0 0 0 0 0 0  0.0000
1709308856.0886 0 0 0 0 0 0 0 0  0.0000
1709308856.0974 0 0 0 0 0 0 0 0  0.0000
1709308856.1056 0 0 0 0 0 0 0 0  0.0000
1709308856.1128 0 0 0 0 0 0 0 0  0.0000
1709308856.1208 0 0 0 0 0 0 0 0  0.0000
1709308856.1287 0 0 0 0 0 0 0 0  0.0000
1709308856.1376 0 0 0 0 0 0 0 0  0.0000
1709308856.1452 0 0 0 0 0 0 0 0  0.0000
1709308856.1533 0 0 0 0 0 0 0 0  0.0000
1709308856.1616 0 0 0 0 0 0 0 0  0.0000
1709308856.1692 0 0 0 0 0 0 0 0  0.0000
1709308856.1773 0 0 0 0 0 0 0 0  0.0000
1709308856.1851 0 0 0 0 0 0 0 0  0.0000
1709308856.1929 0 0 0 0 0 0 0 0  0.0000
1709308856.2011 0 0 0 0 0 0 0 0  0.0000
1709308856.2095 0 0 0 0 0 0 0 0  0.0000
1709308856.2173 0 0 0 0 0 0 0 0  0.0000
1709308856.2255 0 0 0 0 0 0 0 0  0.0000
1709308856.2336 0 0 0 0 0 0 0 0  0.0000
1709308856.2414 0 0 0 0 0 0 0 0  0.0000
1709308856.2496 0 0 0 0 0 0 0 0  0.0000
1709308856.2568 0 0 0 0 0 0 0 0  0.0000
1709308856.2654 0 0 0 0 0 0 0 0  0.0000
1709308856.2726 0 0 0 0 0 0 0 0  0.0000
1709308856.2809 0 0 0 0 0 0 0 0  0.0000
1709308856.2887 0 0 0 0 0 0 0 0  0.0000
1709308856.2971 0 0 0 0 0 0 0 0  0.0000
1709308856.3054 0 0 0 0 0 0 0 0  0.0000
1709308856.3130 0 0 0 0 0 0 0 0  0.0000
1709308856.3213 0 0 0 0 0 0 0 0  0.0000
1709308856.3297 0 0 0 0 0 0 0 0  0.0000
1709308856.3372 0 0 0 0 0 0 0 0  0.0000
1709308856.3455 0 0 0 0 0 0 0 0  0.0000
1709308856.3536 0 0 0 0 0 0 0 0  0.0000
1709308856.3607 0 0 0 0 0 0 0 0  0.0000
1709308856.3689 0 0 0 0 0 0 0 0  0.0000
1709308856.3771 0 0 0 0 0 0 0 0  0.0000
1709308856.3850 0 0 0 0 0 0 0 0  0.0000
1709308856.3931 0 0 0 0 0 0 0 0  0.0000
1709308856.4011 0 0 0 0 0 0 0 0  0.0000
1709308856.4088 0 0 0 0 0 0 0 0  0.0000
