% Edge sensor logfile normalized 'log_20240301_165655.447/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308631.1934 0 0 468 970 780 239 0 0  0.0289
1709308631.2013 0 0 420 921 755 236 0 0  0.0265
1709308631.2091 0 0 420 934 770 257 0 0  0.0273
1709308631.2171 0 0 449 965 795 244 0 0  0.0289
1709308631.2259 0 0 447 945 763 229 0 0  0.0276
1709308631.2336 0 0 472 978 760 226 0 0  0.0285
1709308631.2416 0 0 500 1000 768 213 0 0  0.0295
1709308631.2493 0 0 500 994 748 203 0 0  0.0289
1709308631.2580 0 0 529 1000 738 185 0 0  0.0292
1709308631.2657 0 0 570 1000 735 175 0 0  0.0302
1709308631.2736 0 0 557 1000 709 155 0 0  0.0290
1709308631.2821 0 0 618 1000 704 169 0 0  0.0307
1709308631.2891 0 0 657 1000 684 139 0 0  0.0313
1709308631.2975 0 0 680 1000 667 114 0 0  0.0315
1709308631.3053 0 0 678 1000 634 87 0 0  0.0300
1709308631.3132 0 0 739 1000 621 75 0 0  0.0316
1709308631.3215 0 40 785 1000 611 52 0 0  0.0323
1709308631.3299 0 40 787 1000 557 18 0 0  0.0307
1709308631.3380 0 145 851 1000 552 9 0 0  0.0323
1709308631.3452 0 240 913 1000 535 0 0 0  0.0336
1709308631.3531 0 268 915 1000 474 0 0 0  0.0326
1709308631.3621 0 350 977 1000 444 0 0 0  0.0340
1709308631.3699 0 459 1000 1000 423 0 0 0  0.0356
1709308631.3782 0 481 1000 952 370 0 0 0  0.0345
1709308631.3860 0 586 1000 917 343 0 0 0  0.0360
1709308631.3938 0 640 1000 906 328 0 0 0  0.0375
1709308631.4014 0 713 1000 857 297 0 0 0  0.0394
1709308631.4092 0 809 1000 837 276 0 0 0  0.0408
1709308631.4171 0 850 1000 861 274 0 0 0  0.0420
1709308631.4253 0 863 1000 819 249 0 0 0  0.0411
1709308631.4333 0 918 1000 800 231 0 0 0  0.0414
1709308631.4412 0 1000 1000 784 226 0 0 0  0.0420
1709308631.4499 0 963 1000 745 186 0 0 0  0.0403
1709308631.4576 0 1000 1000 747 176 0 0 0  0.0408
1709308631.4659 0 1000 1000 767 186 0 0 0  0.0414
1709308631.4734 0 1000 1000 727 163 0 0 0  0.0402
1709308631.4817 0 1000 1000 734 166 0 0 0  0.0405
1709308631.4894 0 1000 1000 747 176 0 0 0  0.0408
1709308631.4972 0 1000 1000 749 185 0 0 0  0.0409
1709308631.5058 0 1000 1000 756 201 0 0 0  0.0412
1709308631.5140 0 1000 1000 778 209 0 0 0  0.0418
1709308631.5220 0 1000 1000 800 214 0 0 0  0.0424
1709308631.5301 0 895 1000 782 216 0 0 0  0.0405
1709308631.5379 0 881 1000 800 236 0 0 0  0.0408
1709308631.5455 0 872 1000 835 261 0 0 0  0.0417
1709308631.5534 0 745 1000 819 272 0 0 0  0.0391
1709308631.5611 0 740 1000 857 314 0 0 0  0.0402
1709308631.5698 0 695 1000 917 345 0 0 0  0.0405
1709308631.5777 0 559 1000 904 353 0 0 0  0.0352
1709308631.5858 0 518 1000 930 375 0 0 0  0.0349
1709308631.5934 0 504 1000 985 414 0 0 0  0.0361
1709308631.6014 0 395 906 937 411 0 0 0  0.0318
1709308631.6094 0 327 890 974 436 0 0 0  0.0317
1709308631.6171 0 277 883 1000 479 0 0 0  0.0322
1709308631.6258 0 204 828 989 485 0 0 0  0.0305
1709308631.6337 0 122 787 1000 517 9 0 0  0.0300
1709308631.6414 0 77 755 1000 545 24 0 0  0.0298
1709308631.6495 0 22 707 1000 552 32 0 0  0.0288
1709308631.6575 0 0 689 1000 578 57 0 0  0.0287
1709308631.6652 0 0 680 1000 598 78 0 0  0.0289
1709308631.6734 0 0 627 1000 596 77 0 0  0.0265
1709308631.6811 0 0 632 1000 623 101 0 0  0.0276
1709308631.6901 0 0 627 1000 656 116 0 0  0.0287
1709308631.6980 0 0 586 1000 652 129 0 0  0.0272
1709308631.7051 0 0 557 996 651 139 0 0  0.0263
1709308631.7139 0 0 559 1000 676 146 0 0  0.0275
1709308631.7221 0 0 566 1000 705 164 0 0  0.0292
1709308631.7291 0 0 515 992 680 160 0 0  0.0265
1709308631.7383 0 0 513 987 687 160 0 0  0.0268
1709308631.7457 0 0 531 998 717 172 0 0  0.0286
1709308631.7532 0 0 502 976 692 169 0 0  0.0266
1709308631.7611 0 0 525 985 705 177 0 0  0.0279
1709308631.7700 0 0 541 1000 707 165 0 0  0.0286
1709308631.7777 0 0 511 972 682 151 0 0  0.0262
1709308631.7853 0 0 563 1000 694 157 0 0  0.0286
1709308631.7932 0 0 573 1000 694 159 0 0  0.0289
1709308631.8012 0 0 561 996 656 124 0 0  0.0266
1709308631.8100 0 0 586 1000 652 142 0 0  0.0272
1709308631.8179 0 0 625 1000 664 123 0 0  0.0290
1709308631.8264 0 0 618 1000 614 96 0 0  0.0268
1709308631.8339 0 0 643 1000 606 80 0 0  0.0275
1709308631.8418 0 0 707 1000 616 85 0 0  0.0307
1709308631.8496 0 0 696 1000 570 60 0 0  0.0289
1709308631.8573 0 0 721 1000 570 45 0 0  0.0296
1709308631.8656 0 59 778 1000 576 54 0 0  0.0311
1709308631.8746 0 59 776 1000 538 11 0 0  0.0301
1709308631.8819 0 145 808 1000 522 6 0 0  0.0307
1709308631.8900 0 222 844 1000 517 8 0 0  0.0318
1709308631.8979 0 218 853 1000 487 0 0 0  0.0313
1709308631.9056 0 272 885 1000 471 0 0 0  0.0320
1709308631.9136 0 313 917 1000 461 0 0 0  0.0328
1709308631.9213 0 354 958 1000 464 0 0 0  0.0341
1709308631.9296 0 363 954 1000 439 0 0 0  0.0337
1709308631.9376 0 413 972 981 434 0 0 0  0.0343
1709308631.9459 0 472 1000 992 413 0 0 0  0.0355
1709308631.9537 0 459 990 939 386 0 0 0  0.0339
1709308631.9621 0 577 1000 943 366 0 0 0  0.0365
1709308631.9700 0 686 1000 968 378 0 0 0  0.0413
1709308631.9773 0 659 1000 932 338 0 0 0  0.0389
1709308631.9857 0 681 1000 914 332 0 0 0  0.0396
1709308631.9936 0 800 1000 939 328 0 0 0  0.0431
1709308632.0011 0 740 1000 877 295 0 0 0  0.0404
1709308632.0099 0 836 1000 897 300 0 0 0  0.0427
1709308632.0176 0 881 1000 903 292 0 0 0  0.0435
1709308632.0258 0 840 1000 870 276 0 0 0  0.0420
1709308632.0335 0 927 1000 881 277 0 0 0  0.0436
1709308632.0412 0 936 1000 897 280 0 0 0  0.0441
1709308632.0500 0 868 1000 881 279 0 0 0  0.0428
1709308632.0578 0 945 1000 906 295 0 0 0  0.0445
1709308632.0655 0 890 1000 932 323 0 0 0  0.0445
1709308632.0731 0 840 1000 919 325 0 0 0  0.0435
1709308632.0821 0 827 1000 950 345 0 0 0  0.0440
1709308632.0899 0 736 1000 970 370 0 0 0  0.0428
1709308632.0984 0 686 1000 994 383 0 0 0  0.0418
1709308632.1061 0 563 1000 1000 383 0 0 0  0.0372
1709308632.1138 0 495 1000 1000 421 0 0 0  0.0362
1709308632.1214 0 450 1000 1000 472 0 0 0  0.0362
1709308632.1301 0 386 974 1000 474 0 0 0  0.0349
1709308632.1379 0 313 954 1000 510 0 0 0  0.0344
1709308632.1453 0 222 940 1000 553 0 0 0  0.0344
1709308632.1532 0 163 860 1000 555 9 0 0  0.0326
1709308632.1612 0 127 842 1000 578 22 0 0  0.0327
1709308632.1700 0 68 812 1000 609 44 0 0  0.0329
1709308632.1774 0 13 746 1000 609 59 0 0  0.0314
1709308632.1852 0 0 744 1000 628 90 0 0  0.0320
1709308632.1937 0 0 705 1000 646 90 0 0  0.0318
1709308632.2014 0 0 621 1000 634 91 0 0  0.0276
1709308632.2092 0 0 618 1000 644 114 0 0  0.0279
1709308632.2179 0 0 611 1000 666 133 0 0  0.0286
1709308632.2252 0 0 568 992 649 149 0 0  0.0264
1709308632.2339 0 0 557 1000 661 141 0 0  0.0268
1709308632.2415 0 0 566 1000 694 162 0 0  0.0287
1709308632.2494 0 0 527 994 695 174 0 0  0.0276
1709308632.2573 0 0 506 983 702 167 0 0  0.0274
1709308632.2660 0 0 518 989 728 190 0 0  0.0286
1709308632.2738 0 0 472 932 712 192 0 0  0.0262
1709308632.2820 0 0 477 948 725 203 0 0  0.0270
1709308632.2897 0 0 470 970 753 216 0 0  0.0281
1709308632.2975 0 0 426 934 743 201 0 0  0.0264
1709308632.3054 0 0 417 921 743 231 0 0  0.0261
1709308632.3132 0 0 422 945 747 246 0 0  0.0268
1709308632.3212 0 0 426 961 765 213 0 0  0.0275
1709308632.3300 0 0 420 925 740 221 0 0  0.0261
1709308632.3377 0 0 431 943 737 211 0 0  0.0265
1709308632.3460 0 0 452 950 765 220 0 0  0.0278
1709308632.3539 0 0 436 932 712 206 0 0  0.0256
1709308632.3615 0 0 454 945 712 198 0 0  0.0261
1709308632.3693 0 0 493 978 714 180 0 0  0.0274
1709308632.3772 0 0 497 976 684 134 0 0  0.0261
1709308632.3860 0 0 522 989 680 154 0 0  0.0266
1709308632.3938 0 0 582 1000 679 151 0 0  0.0283
1709308632.4017 0 0 582 1000 646 129 0 0  0.0268
1709308632.4093 0 0 630 1000 646 116 0 0  0.0284
1709308632.4180 0 0 648 1000 636 126 0 0  0.0287
1709308632.4270 0 0 634 1000 600 87 0 0  0.0269
1709308632.4336 0 0 687 1000 603 78 0 0  0.0294
1709308632.4419 0 0 707 1000 588 59 0 0  0.0298
1709308632.4499 0 50 705 1000 552 42 0 0  0.0288
1709308632.4583 0 45 744 1000 555 18 0 0  0.0298
1709308632.4652 0 77 776 1000 545 18 0 0  0.0303
1709308632.4742 0 131 787 1000 519 6 0 0  0.0301
1709308632.4822 0 127 801 1000 512 0 0 0  0.0303
1709308632.4895 0 177 842 1000 502 0 0 0  0.0311
1709308632.4973 0 222 867 1000 480 0 0 0  0.0315
1709308632.5059 0 245 853 987 447 0 0 0  0.0306
1709308632.5137 0 281 908 998 451 0 0 0  0.0322
1709308632.5215 0 354 949 1000 451 0 0 0  0.0337
1709308632.5301 0 395 945 963 409 0 0 0  0.0329
1709308632.5381 0 427 974 965 409 0 0 0  0.0339
1709308632.5460 0 459 1000 959 395 0 0 0  0.0345
1709308632.5537 0 495 981 928 361 0 0 0  0.0339
1709308632.5616 0 568 1000 946 371 0 0 0  0.0364
1709308632.5693 0 627 1000 943 350 0 0 0  0.0380
1709308632.5777 0 672 1000 914 327 0 0 0  0.0391
1709308632.5855 0 709 1000 914 332 0 0 0  0.0408
1709308632.5942 0 763 1000 912 335 0 0 0  0.0420
1709308632.6018 0 740 1000 877 315 0 0 0  0.0406
1709308632.6097 0 768 1000 884 307 0 0 0  0.0413
1709308632.6175 0 822 1000 903 325 0 0 0  0.0429
1709308632.6259 0 768 1000 901 317 0 0 0  0.0417
1709308632.6338 0 790 1000 906 319 0 0 0  0.0423
1709308632.6412 0 781 1000 928 333 0 0 0  0.0426
1709308632.6492 0 718 1000 908 335 0 0 0  0.0409
1709308632.6576 0 713 1000 930 348 0 0 0  0.0414
1709308632.6656 0 686 1000 943 360 0 0 0  0.0407
1709308632.6734 0 572 1000 914 355 0 0 0  0.0357
1709308632.6818 0 545 1000 957 391 0 0 0  0.0362
1709308632.6896 0 500 1000 994 411 0 0 0  0.0361
1709308632.6974 0 409 968 1000 423 0 0 0  0.0343
1709308632.7053 0 340 926 990 431 0 0 0  0.0326
1709308632.7135 0 286 908 1000 472 0 0 0  0.0326
1709308632.7213 0 254 888 1000 514 0 0 0  0.0328
1709308632.7300 0 163 847 1000 510 0 0 0  0.0313
1709308632.7378 0 95 812 1000 548 9 0 0  0.0312
1709308632.7455 0 109 815 1000 581 39 0 0  0.0322
1709308632.7533 0 18 751 1000 586 41 0 0  0.0308
1709308632.7612 0 0 726 1000 616 55 0 0  0.0311
1709308632.7691 0 0 746 1000 647 100 0 0  0.0328
1709308632.7780 0 0 673 1000 649 108 0 0  0.0304
1709308632.7861 0 0 687 1000 657 103 0 0  0.0314
1709308632.7932 0 0 682 1000 694 134 0 0  0.0330
1709308632.8011 0 0 618 1000 685 137 0 0  0.0298
1709308632.8094 0 0 630 1000 707 164 0 0  0.0313
1709308632.8180 0 0 627 1000 737 178 0 0  0.0321
1709308632.8255 0 0 559 1000 709 160 0 0  0.0291
1709308632.8335 0 0 559 1000 740 180 0 0  0.0300
1709308632.8411 0 0 561 1000 761 197 0 0  0.0307
1709308632.8495 0 0 520 1000 737 200 0 0  0.0290
1709308632.8578 0 0 509 1000 750 201 0 0  0.0292
1709308632.8658 0 0 513 1000 775 220 0 0  0.0300
1709308632.8741 0 0 484 974 757 203 0 0  0.0285
1709308632.8811 0 0 472 983 761 200 0 0  0.0285
1709308632.8901 0 0 484 979 758 208 0 0  0.0286
1709308632.8980 0 0 456 941 737 205 0 0  0.0269
1709308632.9061 0 0 442 925 710 193 0 0  0.0255
1709308632.9137 0 0 449 923 725 210 0 0  0.0260
1709308632.9216 0 0 454 961 737 195 0 0  0.0271
1709308632.9292 0 0 454 936 694 188 0 0  0.0251
1709308632.9379 0 0 484 965 712 175 0 0  0.0270
1709308632.9458 0 0 500 981 723 177 0 0  0.0279
1709308632.9547 0 0 493 932 689 155 0 0  0.0254
1709308632.9611 0 0 525 987 697 157 0 0  0.0276
1709308632.9700 0 0 534 1000 697 167 0 0  0.0280
1709308632.9776 0 0 522 990 671 155 0 0  0.0262
1709308632.9854 0 0 547 1000 671 142 0 0  0.0270
1709308632.9935 0 0 591 1000 676 137 0 0  0.0284
1709308633.0014 0 0 579 1000 636 123 0 0  0.0263
1709308633.0101 0 0 625 1000 642 108 0 0  0.0281
1709308633.0174 0 0 675 1000 647 105 0 0  0.0304
1709308633.0263 0 0 682 1000 618 78 0 0  0.0296
1709308633.0339 0 0 716 1000 593 57 0 0  0.0302
1709308633.0417 0 13 751 1000 588 47 0 0  0.0308
1709308633.0501 0 40 755 1000 553 42 0 0  0.0300
1709308633.0578 0 95 799 1000 548 19 0 0  0.0309
1709308633.0656 0 154 853 1000 545 6 0 0  0.0322
1709308633.0737 0 140 812 1000 515 0 0 0  0.0306
1709308633.0820 0 200 856 1000 517 0 0 0  0.0319
1709308633.0899 0 222 899 1000 514 0 0 0  0.0328
1709308633.0980 0 245 860 1000 487 0 0 0  0.0316
1709308633.1058 0 295 894 1000 462 0 0 0  0.0323
1709308633.1138 0 331 940 1000 462 0 0 0  0.0335
1709308633.1219 0 409 979 1000 441 0 0 0  0.0347
1709308633.1293 0 463 990 974 406 0 0 0  0.0348
1709308633.1372 0 472 1000 956 386 0 0 0  0.0346
1709308633.1454 0 618 1000 978 388 0 0 0  0.0387
1709308633.1533 0 631 1000 941 363 0 0 0  0.0382
1709308633.1616 0 677 1000 930 333 0 0 0  0.0397
1709308633.1693 0 704 1000 934 332 0 0 0  0.0410
1709308633.1790 0 713 1000 886 309 0 0 0  0.0401
1709308633.1858 0 809 1000 897 310 0 0 0  0.0423
1709308633.1936 0 845 1000 906 309 0 0 0  0.0431
1709308633.2014 0 786 1000 848 271 0 0 0  0.0406
1709308633.2091 0 854 1000 872 279 0 0 0  0.0423
1709308633.2180 0 877 1000 868 290 0 0 0  0.0427
1709308633.2256 0 818 1000 846 261 0 0 0  0.0410
1709308633.2334 0 836 1000 879 269 0 0 0  0.0421
1709308633.2411 0 850 1000 877 277 0 0 0  0.0424
1709308633.2499 0 836 1000 862 269 0 0 0  0.0418
1709308633.2577 0 795 1000 872 282 0 0 0  0.0413
1709308633.2654 0 777 1000 888 294 0 0 0  0.0414
1709308633.2739 0 736 1000 888 312 0 0 0  0.0407
1709308633.2814 0 736 1000 914 333 0 0 0  0.0414
1709308633.2890 0 631 1000 943 368 0 0 0  0.0383
1709308633.2979 0 527 1000 952 381 0 0 0  0.0356
1709308633.3060 0 463 990 945 395 0 0 0  0.0342
1709308633.3139 0 409 963 972 426 0 0 0  0.0338
1709308633.3215 0 377 940 1000 444 0 0 0  0.0337
1709308633.3295 0 240 847 961 444 0 0 0  0.0299
1709308633.3376 0 195 831 983 479 0 0 0  0.0303
1709308633.3453 0 145 783 1000 509 0 0 0  0.0298
1709308633.3536 0 63 716 1000 502 11 0 0  0.0279
1709308633.3613 0 81 707 1000 548 50 0 0  0.0287
1709308633.3693 0 0 687 1000 578 64 0 0  0.0286
1709308633.3779 0 0 616 996 583 72 0 0  0.0256
1709308633.3857 0 0 591 976 591 98 0 0  0.0246
1709308633.3933 0 0 563 978 626 121 0 0  0.0250
1709308633.4021 0 0 525 945 623 141 0 0  0.0230
1709308633.4098 0 0 527 972 651 155 0 0  0.0250
1709308633.4176 0 0 541 998 699 175 0 0  0.0283
1709308633.4253 0 0 504 972 707 185 0 0  0.0273
1709308633.4332 0 0 502 1000 732 175 0 0  0.0285
1709308633.4411 0 0 511 1000 761 203 0 0  0.0295
1709308633.4491 0 0 458 970 745 206 0 0  0.0276
1709308633.4571 0 0 468 983 765 215 0 0  0.0286
1709308633.4656 0 0 472 992 796 244 0 0  0.0298
1709308633.4736 0 0 436 946 758 221 0 0  0.0273
1709308633.4812 0 0 449 978 773 241 0 0  0.0285
1709308633.4901 0 0 468 990 804 256 0 0  0.0299
1709308633.4981 0 0 461 990 785 238 0 0  0.0292
1709308633.5060 0 0 470 996 771 211 0 0  0.0290
1709308633.5136 0 0 497 1000 791 223 0 0  0.0301
1709308633.5214 0 0 520 1000 804 208 0 0  0.0308
1709308633.5293 0 0 513 1000 773 206 0 0  0.0299
1709308633.5390 0 0 543 1000 780 203 0 0  0.0308
1709308633.5454 0 0 573 1000 770 188 0 0  0.0312
1709308633.5533 0 0 579 1000 738 160 0 0  0.0305
1709308633.5612 0 0 621 1000 720 169 0 0  0.0313
1709308633.5698 0 0 666 1000 723 151 0 0  0.0332
1709308633.5776 0 0 650 1000 677 129 0 0  0.0306
1709308633.5851 0 0 694 1000 666 100 0 0  0.0322
1709308633.5940 0 0 742 1000 667 95 0 0  0.0336
1709308633.6020 0 0 728 1000 613 85 0 0  0.0311
1709308633.6096 0 18 773 1000 608 50 0 0  0.0319
1709308633.6175 0 127 837 1000 601 57 0 0  0.0333
1709308633.6255 0 163 837 1000 542 8 0 0  0.0319
1709308633.6332 0 200 888 1000 553 0 0 0  0.0333
1709308633.6417 0 268 936 1000 542 1 0 0  0.0344
1709308633.6494 0 304 929 1000 515 0 0 0  0.0340
1709308633.6571 0 363 968 1000 502 0 0 0  0.0351
1709308633.6651 0 422 1000 1000 489 0 0 0  0.0361
1709308633.6744 0 422 1000 1000 461 0 0 0  0.0356
1709308633.6816 0 518 1000 1000 444 0 0 0  0.0371
1709308633.6894 0 577 1000 1000 439 0 0 0  0.0385
1709308633.6972 0 627 1000 1000 411 0 0 0  0.0397
1709308633.7051 0 695 1000 998 381 0 0 0  0.0423
1709308633.7140 0 786 1000 1000 380 0 0 0  0.0445
1709308633.7215 0 822 1000 983 366 0 0 0  0.0447
1709308633.7298 0 795 1000 943 332 0 0 0  0.0432
1709308633.7376 0 890 1000 968 333 0 0 0  0.0452
1709308633.7454 0 900 1000 970 337 0 0 0  0.0454
1709308633.7532 0 845 1000 930 325 0 0 0  0.0437
1709308633.7620 0 868 1000 945 323 0 0 0  0.0444
1709308633.7697 0 886 1000 956 333 0 0 0  0.0449
1709308633.7772 0 859 1000 930 320 0 0 0  0.0439
1709308633.7857 0 859 1000 943 330 0 0 0  0.0443
1709308633.7937 0 731 1000 928 350 0 0 0  0.0418
1709308633.8013 0 681 1000 934 352 0 0 0  0.0402
1709308633.8101 0 663 1000 956 363 0 0 0  0.0398
1709308633.8174 0 604 1000 963 380 0 0 0  0.0379
1709308633.8257 0 486 1000 946 388 0 0 0  0.0347
1709308633.8338 0 445 958 967 411 0 0 0  0.0340
1709308633.8433 0 350 952 998 447 0 0 0  0.0336
1709308633.8496 0 236 858 974 449 0 0 0  0.0304
1709308633.8578 0 145 799 1000 487 0 0 0  0.0298
1709308633.8663 0 163 801 1000 532 13 0 0  0.0308
1709308633.8733 0 77 712 1000 533 29 0 0  0.0285
1709308633.8819 0 0 696 1000 566 42 0 0  0.0288
1709308633.8906 0 0 678 1000 613 87 0 0  0.0293
1709308633.8994 0 0 639 1000 619 78 0 0  0.0277
1709308633.9054 0 0 616 1000 626 93 0 0  0.0271
1709308633.9144 0 0 602 1000 647 118 0 0  0.0275
1709308633.9214 0 0 602 1000 669 124 0 0  0.0285
1709308633.9300 0 0 577 1000 666 142 0 0  0.0276
1709308633.9381 0 0 568 1000 674 136 0 0  0.0277
1709308633.9456 0 0 575 1000 694 137 0 0  0.0289
1709308633.9534 0 0 552 1000 689 151 0 0  0.0280
1709308633.9620 0 0 550 1000 702 154 0 0  0.0286
1709308633.9698 0 0 541 1000 719 172 0 0  0.0289
1709308633.9773 0 0 511 987 697 159 0 0  0.0273
1709308633.9852 0 0 511 1000 705 170 0 0  0.0278
1709308633.9937 0 0 534 1000 738 187 0 0  0.0294
1709308634.0020 0 0 500 983 709 170 0 0  0.0275
1709308634.0101 0 0 513 1000 730 187 0 0  0.0287
1709308634.0178 0 0 545 1000 745 193 0 0  0.0298
1709308634.0255 0 0 536 1000 702 159 0 0  0.0283
1709308634.0343 0 0 552 1000 714 164 0 0  0.0291
1709308634.0420 0 0 563 1000 710 147 0 0  0.0292
1709308634.0498 0 0 568 1000 664 136 0 0  0.0272
1709308634.0577 0 0 609 1000 674 116 0 0  0.0289
1709308634.0653 0 0 646 1000 664 116 0 0  0.0298
1709308634.0733 0 0 659 1000 621 73 0 0  0.0287
1709308634.0818 0 0 700 1000 624 75 0 0  0.0308
1709308634.0899 0 0 753 1000 614 64 0 0  0.0317
1709308634.0976 0 13 767 1000 588 57 0 0  0.0311
1709308634.1056 0 50 762 1000 555 22 0 0  0.0302
1709308634.1136 0 109 808 1000 542 14 0 0  0.0310
1709308634.1221 0 154 860 1000 545 13 0 0  0.0323
1709308634.1295 0 168 847 1000 502 0 0 0  0.0312
1709308634.1378 0 222 872 1000 490 0 0 0  0.0318
1709308634.1453 0 300 929 1000 489 0 0 0  0.0334
1709308634.1536 0 300 913 1000 461 0 0 0  0.0326
1709308634.1612 0 363 965 1000 449 0 0 0  0.0340
1709308634.1697 0 413 1000 1000 449 0 0 0  0.0352
1709308634.1779 0 427 993 989 421 0 0 0  0.0347
1709308634.1856 0 500 1000 1000 418 0 0 0  0.0363
1709308634.1939 0 513 1000 1000 395 0 0 0  0.0362
1709308634.2019 0 572 1000 945 366 0 0 0  0.0364
1709308634.2095 0 645 1000 945 357 0 0 0  0.0388
1709308634.2175 0 731 1000 948 355 0 0 0  0.0422
1709308634.2260 0 731 1000 915 330 0 0 0  0.0413
1709308634.2337 0 777 1000 881 310 0 0 0  0.0414
1709308634.2417 0 845 1000 906 314 0 0 0  0.0432
1709308634.2498 0 831 1000 873 285 0 0 0  0.0420
1709308634.2593 0 845 1000 864 280 0 0 0  0.0420
1709308634.2661 0 877 1000 890 287 0 0 0  0.0431
1709308634.2739 0 854 1000 859 274 0 0 0  0.0420
1709308634.2811 0 854 1000 862 267 0 0 0  0.0420
1709308634.2893 0 877 1000 884 285 0 0 0  0.0430
1709308634.2975 0 813 1000 873 299 0 0 0  0.0418
1709308634.3060 0 781 1000 895 310 0 0 0  0.0418
1709308634.3141 0 759 1000 914 328 0 0 0  0.0419
1709308634.3219 0 709 1000 941 352 0 0 0  0.0415
1709308634.3291 0 613 1000 948 366 0 0 0  0.0377
1709308634.3374 0 595 1000 987 396 0 0 0  0.0382
1709308634.3452 0 486 1000 1000 426 0 0 0  0.0361
1709308634.3538 0 377 970 1000 426 0 0 0  0.0339
1709308634.3619 0 359 933 1000 459 0 0 0  0.0336
1709308634.3697 0 309 922 1000 495 0 0 0  0.0335
1709308634.3776 0 195 842 1000 492 0 0 0  0.0310
1709308634.3855 0 136 817 1000 530 13 0 0  0.0310
1709308634.3941 0 127 792 1000 568 31 0 0  0.0314
1709308634.4019 0 0 719 1000 566 41 0 0  0.0294
1709308634.4098 0 0 687 1000 598 59 0 0  0.0292
1709308634.4179 0 0 691 1000 638 96 0 0  0.0309
1709308634.4255 0 0 636 1000 631 105 0 0  0.0281
1709308634.4341 0 0 634 1000 666 139 0 0  0.0294
1709308634.4412 0 0 636 1000 700 149 0 0  0.0313
1709308634.4501 0 0 595 1000 689 142 0 0  0.0292
1709308634.4580 0 0 595 1000 719 172 0 0  0.0304
1709308634.4656 0 0 595 1000 750 188 0 0  0.0314
1709308634.4733 0 0 550 1000 728 192 0 0  0.0295
1709308634.4811 0 0 545 1000 752 206 0 0  0.0301
1709308634.4895 0 0 541 1000 768 210 0 0  0.0304
1709308634.4973 0 0 529 1000 766 228 0 0  0.0302
1709308634.5054 0 0 490 987 753 226 0 0  0.0288
1709308634.5133 0 0 481 987 778 234 0 0  0.0293
1709308634.5221 0 0 488 1000 804 261 0 0  0.0305
1709308634.5293 0 0 472 961 758 218 0 0  0.0281
1709308634.5377 0 0 465 963 775 226 0 0  0.0285
1709308634.5454 0 0 474 992 796 257 0 0  0.0299
1709308634.5536 0 0 468 978 747 220 0 0  0.0280
1709308634.5615 0 0 484 1000 765 216 0 0  0.0291
1709308634.5697 0 0 488 1000 768 213 0 0  0.0293
1709308634.5778 0 0 500 989 725 172 0 0  0.0280
1709308634.5861 0 0 545 1000 732 175 0 0  0.0294
1709308634.5935 0 0 570 1000 719 164 0 0  0.0297
1709308634.6017 0 0 575 1000 669 137 0 0  0.0276
1709308634.6098 0 0 591 1000 671 116 0 0  0.0282
1709308634.6188 0 0 630 1000 664 131 0 0  0.0292
1709308634.6258 0 0 630 1000 634 111 0 0  0.0280
1709308634.6338 0 0 664 1000 626 98 0 0  0.0291
1709308634.6415 0 0 705 1000 629 73 0 0  0.0311
1709308634.6495 0 0 714 1000 603 62 0 0  0.0304
1709308634.6573 0 18 739 1000 585 29 0 0  0.0305
1709308634.6659 0 45 773 1000 580 37 0 0  0.0311
1709308634.6736 0 86 767 1000 533 18 0 0  0.0298
1709308634.6821 0 159 810 1000 528 8 0 0  0.0309
1709308634.6897 0 172 849 1000 520 0 0 0  0.0316
1709308634.6976 0 172 849 1000 484 0 0 0  0.0309
1709308634.7053 0 236 874 1000 472 0 0 0  0.0316
1709308634.7139 0 295 915 1000 452 0 0 0  0.0325
1709308634.7216 0 322 956 1000 457 0 0 0  0.0335
1709308634.7290 0 345 926 985 428 0 0 0  0.0326
1709308634.7377 0 400 979 963 409 0 0 0  0.0335
1709308634.7455 0 481 1000 974 401 0 0 0  0.0352
1709308634.7543 0 481 995 943 366 0 0 0  0.0342
1709308634.7619 0 572 1000 937 345 0 0 0  0.0360
1709308634.7696 0 668 1000 946 355 0 0 0  0.0398
1709308634.7780 0 700 1000 914 322 0 0 0  0.0405
1709308634.7856 0 763 1000 893 307 0 0 0  0.0413
1709308634.7934 0 822 1000 890 304 0 0 0  0.0424
1709308634.8020 0 818 1000 829 280 0 0 0  0.0408
1709308634.8096 0 850 1000 820 277 0 0 0  0.0411
1709308634.8175 0 895 1000 842 274 0 0 0  0.0423
1709308634.8259 0 872 1000 811 246 0 0 0  0.0410
1709308634.8336 0 950 1000 829 261 0 0 0  0.0427
1709308634.8413 0 995 1000 848 274 0 0 0  0.0438
1709308634.8501 0 940 1000 817 249 0 0 0  0.0422
1709308634.8578 0 1000 1000 822 256 0 0 0  0.0431
1709308634.8657 0 1000 1000 857 259 0 0 0  0.0439
1709308634.8736 0 972 1000 831 257 0 0 0  0.0430
1709308634.8820 0 995 1000 886 287 0 0 0  0.0447
1709308634.8898 0 1000 1000 925 302 0 0 0  0.0456
1709308634.8978 0 1000 1000 936 325 0 0 0  0.0461
1709308634.9056 0 936 1000 937 340 0 0 0  0.0454
